 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Relative Humidity (%), Dew Temperature (C)
364,43,69.5686
364,44,70.1153
364,45,70.6514
364,46,71.1773
364,47,71.6935
364,48,72.2003
364,49,72.6981
364,50,73.1872
364,51,73.668
364,52,74.1407
364,53,74.6057
364,54,75.0633
364,55,75.5136
364,56,75.9569
364,57,76.3935
364,58,76.8235
364,59,77.2473
364,60,77.6649
364,61,78.0765
364,62,78.4825
364,63,78.8828
364,64,79.2777
364,65,79.6674
364,66,80.052
364,67,80.4316
364,68,80.8063
364,69,81.1764
364,70,81.542
364,71,81.903
364,72,82.2598
364,73,82.6123
364,74,82.9607
364,75,83.3051
364,76,83.6456
364,77,83.9823
364,78,84.3153
364,79,84.6446
364,80,84.9704
364,81,85.2927
364,82,85.6117
364,83,85.9273
364,84,86.2397
364,85,86.5489
364,86,86.8551
364,87,87.1582
364,88,87.4583
364,89,87.7556
364,90,88.05
364,91,88.3416
364,92,88.6305
364,93,88.9168
364,94,89.2004
364,95,89.4814
364,96,89.76
364,97,90.0361
364,98,90.3098
364,99,90.5811
364,100,90.85
365,1,-0.78537
365,2,10.0322
365,3,16.7679
365,4,21.7446
365,5,25.7241
365,6,29.0562
365,7,31.9319
365,8,34.4677
365,9,36.7396
365,10,38.8004
365,11,40.6885
365,12,42.4323
365,13,44.0536
365,14,45.5695
365,15,46.994
365,16,48.338
365,17,49.6109
365,18,50.8203
365,19,51.9726
365,20,53.0734
365,21,54.1274
365,22,55.1388
365,23,56.111
365,24,57.0473
365,25,57.9503
365,26,58.8226
365,27,59.6664
365,28,60.4835
365,29,61.2757
365,30,62.0446
365,31,62.7918
365,32,63.5183
365,33,64.2256
365,34,64.9145
365,35,65.5862
365,36,66.2415
365,37,66.8813
365,38,67.5063
365,39,68.1174
365,40,68.7151
365,41,69.3
365,42,69.8728
365,43,70.4339
365,44,70.9839
365,45,71.5233
365,46,72.0524
365,47,72.5718
365,48,73.0817
365,49,73.5826
365,50,74.0747
365,51,74.5585
365,52,75.0342
365,53,75.5021
365,54,75.9624
365,55,76.4155
365,56,76.8616
365,57,77.3009
365,58,77.7336
365,59,78.16
365,60,78.5803
365,61,78.9945
365,62,79.403
365,63,79.8058
365,64,80.2033
365,65,80.5954
365,66,80.9824
365,67,81.3644
365,68,81.7416
365,69,82.114
365,70,82.4819
365,71,82.8452
365,72,83.2043
365,73,83.559
365,74,83.9097
365,75,84.2563
365,76,84.5989
365,77,84.9378
365,78,85.2729
365,79,85.6043
365,80,85.9322
365,81,86.2566
365,82,86.5776
365,83,86.8953
365,84,87.2097
365,85,87.5209
365,86,87.829
365,87,88.1341
365,88,88.4362
365,89,88.7354
365,90,89.0317
365,91,89.3253
365,92,89.616
365,93,89.9041
365,94,90.1896
365,95,90.4725
365,96,90.7529
365,97,91.0308
365,98,91.3062
365,99,91.5793
365,100,91.85
366,1,-0.301605
366,2,10.567
366,3,17.3357
366,4,22.3375
366,5,26.3373
366,6,29.6867
366,7,32.5776
366,8,35.1268
366,9,37.4109
366,10,39.4829
366,11,41.3813
366,12,43.1346
366,13,44.7648
366,14,46.2892
366,15,47.7217
366,16,49.0733
366,17,50.3533
366,18,51.5695
366,19,52.7284
366,20,53.8355
366,21,54.8956
366,22,55.9128
366,23,56.8906
366,24,57.8323
366,25,58.7406
366,26,59.618
366,27,60.4667
366,28,61.2886
366,29,62.0855
366,30,62.859
366,31,63.6106
366,32,64.3415
366,33,65.0529
366,34,65.7459
366,35,66.4216
366,36,67.0809
366,37,67.7245
366,38,68.3533
366,39,68.9681
366,40,69.5694
366,41,70.1578
366,42,70.7341
366,43,71.2986
366,44,71.852
366,45,72.3947
366,46,72.9271
366,47,73.4496
366,48,73.9626
366,49,74.4666
366,50,74.9618
366,51,75.4485
366,52,75.9272
366,53,76.3979
366,54,76.8612
366,55,77.3171
366,56,77.7659
366,57,78.208
366,58,78.6434
366,59,79.0724
366,60,79.4953
366,61,79.9122
366,62,80.3232
366,63,80.7286
366,64,81.1285
366,65,81.5231
366,66,81.9126
366,67,82.297
366,68,82.6765
366,69,83.0513
366,70,83.4215
366,71,83.7872
366,72,84.1485
366,73,84.5055
366,74,84.8584
366,75,85.2072
366,76,85.5521
366,77,85.8931
366,78,86.2303
366,79,86.5639
366,80,86.8939
366,81,87.2204
366,82,87.5434
366,83,87.8631
366,84,88.1796
366,85,88.4928
366,86,88.8029
366,87,89.11
366,88,89.414
366,89,89.7151
366,90,90.0134
366,91,90.3088
366,92,90.6015
366,93,90.8914
366,94,91.1788
366,95,91.4635
366,96,91.7457
366,97,92.0254
366,98,92.3026
366,99,92.5775
366,100,92.85
367,1,0.180695
367,2,11.1004
367,3,17.9022
367,4,22.929
367,5,26.9492
367,6,30.316
367,7,33.222
367,8,35.7847
367,9,38.081
367,10,40.1642
367,11,42.0729
367,12,43.8358
367,13,45.4751
367,14,47.0079
367,15,48.4483
367,16,49.8075
367,17,51.0948
367,18,52.3179
367,19,53.4833
367,20,54.5967
367,21,55.6629
367,22,56.6859
367,23,57.6694
367,24,58.6165
367,25,59.5302
367,26,60.4127
367,27,61.2663
367,28,62.093
367,29,62.8946
367,30,63.6726
367,31,64.4286
367,32,65.1638
367,33,65.8795
367,34,66.5767
367,35,67.2564
367,36,67.9196
367,37,68.5671
367,38,69.1997
367,39,69.8181
367,40,70.4231
367,41,71.0151
367,42,71.5948
367,43,72.1628
367,44,72.7196
367,45,73.2655
367,46,73.8012
367,47,74.3269
367,48,74.8431
367,49,75.3501
367,50,75.8484
367,51,76.3381
367,52,76.8197
367,53,77.2934
367,54,77.7595
367,55,78.2182
367,56,78.6699
367,57,79.1147
367,58,79.5528
367,59,79.9845
367,60,80.41
367,61,80.8295
367,62,81.2431
367,63,81.651
367,64,82.0535
367,65,82.4506
367,66,82.8424
367,67,83.2293
367,68,83.6112
367,69,83.9884
367,70,84.3609
367,71,84.7289
367,72,85.0925
367,73,85.4518
367,74,85.8069
367,75,86.1579
367,76,86.505
367,77,86.8482
367,78,87.1876
367,79,87.5233
367,80,87.8554
367,81,88.184
367,82,88.5091
367,83,88.8308
367,84,89.1493
367,85,89.4646
367,86,89.7767
367,87,90.0857
367,88,90.3917
367,89,90.6948
367,90,90.9949
367,91,91.2923
367,92,91.5869
367,93,91.8787
367,94,92.1679
367,95,92.4545
367,96,92.7385
367,97,93.02
367,98,93.2991
367,99,93.5757
367,100,93.85
368,1,0.661499
368,2,11.6324
368,3,18.4673
368,4,23.5192
368,5,27.5599
368,6,30.944
368,7,33.8653
368,8,36.4415
368,9,38.75
368,10,40.8445
368,11,42.7635
368,12,44.536
368,13,46.1843
368,14,47.7256
368,15,49.174
368,16,50.5408
368,17,51.8353
368,18,53.0652
368,19,54.2373
368,20,55.3571
368,21,56.4293
368,22,57.4582
368,23,58.4474
368,24,59.4
368,25,60.3188
368,26,61.2065
368,27,62.0651
368,28,62.8966
368,29,63.7029
368,30,64.4856
368,31,65.246
368,32,65.9856
368,33,66.7055
368,34,67.4068
368,35,68.0906
368,36,68.7577
368,37,69.4091
368,38,70.0455
368,39,70.6676
368,40,71.2762
368,41,71.8718
368,42,72.455
368,43,73.0265
368,44,73.5866
368,45,74.1359
368,46,74.6748
368,47,75.2037
368,48,75.7231
368,49,76.2332
368,50,76.7345
368,51,77.2273
368,52,77.7118
368,53,78.1884
368,54,78.6574
368,55,79.119
368,56,79.5734
368,57,80.0209
368,58,80.4618
368,59,80.8962
368,60,81.3244
368,61,81.7464
368,62,82.1626
368,63,82.5731
368,64,82.9781
368,65,83.3777
368,66,83.772
368,67,84.1613
368,68,84.5456
368,69,84.9252
368,70,85.3
368,71,85.6703
368,72,86.0363
368,73,86.3978
368,74,86.7552
368,75,87.1085
368,76,87.4577
368,77,87.8031
368,78,88.1447
368,79,88.4825
368,80,88.8167
368,81,89.1474
368,82,89.4746
368,83,89.7984
368,84,90.1189
368,85,90.4362
368,86,90.7503
368,87,91.0613
368,88,91.3693
368,89,91.6743
368,90,91.9764
368,91,92.2757
368,92,92.5722
368,93,92.8659
368,94,93.157
368,95,93.4454
368,96,93.7313
368,97,94.0146
368,98,94.2955
368,99,94.5739
368,100,94.85
369,1,1.14084
369,2,12.163
369,3,19.0311
369,4,24.1081
369,5,28.1693
369,6,31.5708
369,7,34.5073
369,8,37.0971
369,9,39.4179
369,10,41.5236
369,11,43.453
369,12,45.2352
369,13,46.8925
369,14,48.4423
369,15,49.8987
369,16,51.2731
369,17,52.5748
369,18,53.8117
369,19,54.9904
369,20,56.1165
369,21,57.1949
369,22,58.2296
369,23,59.2245
369,24,60.1826
369,25,61.1068
369,26,61.9995
369,27,62.8631
369,28,63.6995
369,29,64.5105
369,30,65.2978
369,31,66.0627
369,32,66.8066
369,33,67.5307
369,34,68.2362
369,35,68.9241
369,36,69.5952
369,37,70.2505
369,38,70.8907
369,39,71.5165
369,40,72.1287
369,41,72.7279
369,42,73.3147
369,43,73.8896
369,44,74.4531
369,45,75.0057
369,46,75.5479
369,47,76.08
369,48,76.6025
369,49,77.1158
369,50,77.6201
369,51,78.1159
369,52,78.6035
369,53,79.083
369,54,79.5548
369,55,80.0193
369,56,80.4765
369,57,80.9268
369,58,81.3705
369,59,81.8076
369,60,82.2383
369,61,82.6631
369,62,83.0818
369,63,83.4949
369,64,83.9024
369,65,84.3045
369,66,84.7013
369,67,85.093
369,68,85.4798
369,69,85.8617
369,70,86.2389
369,71,86.6116
369,72,86.9798
369,73,87.3436
369,74,87.7033
369,75,88.0588
369,76,88.4102
369,77,88.7578
369,78,89.1016
369,79,89.4416
369,80,89.7779
369,81,90.1107
369,82,90.44
369,83,90.7659
369,84,91.0884
369,85,91.4077
369,86,91.7238
369,87,92.0369
369,88,92.3468
369,89,92.6538
369,90,92.9579
369,91,93.259
369,92,93.5574
369,93,93.8531
369,94,94.146
369,95,94.4363
369,96,94.724
369,97,95.0092
369,98,95.2919
369,99,95.5721
369,100,95.85
370,1,1.61868
370,2,12.6922
370,3,19.5935
370,4,24.6957
370,5,28.7774
370,6,32.1964
370,7,35.1481
370,8,37.7515
370,9,40.0847
370,10,42.2016
370,11,44.1414
370,12,45.9333
370,13,47.5995
370,14,49.1579
370,15,50.6224
370,16,52.0044
370,17,53.3134
370,18,54.5573
370,19,55.7426
370,20,56.8751
370,21,57.9595
370,22,59.0002
370,23,60.0007
370,24,60.9643
370,25,61.8938
370,26,62.7918
370,27,63.6604
370,28,64.5016
370,29,65.3174
370,30,66.1092
370,31,66.8786
370,32,67.6269
370,33,68.3553
370,34,69.065
370,35,69.7569
370,36,70.432
370,37,71.0912
370,38,71.7352
370,39,72.3648
370,40,72.9807
370,41,73.5835
370,42,74.1738
370,43,74.7521
370,44,75.319
370,45,75.875
370,46,76.4204
370,47,76.9558
370,48,77.4815
370,49,77.9979
370,50,78.5053
370,51,79.0042
370,52,79.4947
370,53,79.9771
370,54,80.4519
370,55,80.9192
370,56,81.3793
370,57,81.8324
370,58,82.2787
370,59,82.7185
370,60,83.152
370,61,83.5793
370,62,84.0007
370,63,84.4164
370,64,84.8264
370,65,85.231
370,66,85.6303
370,67,86.0244
370,68,86.4136
370,69,86.7979
370,70,87.1776
370,71,87.5526
370,72,87.9231
370,73,88.2892
370,74,88.6511
370,75,89.0089
370,76,89.3626
370,77,89.7123
370,78,90.0583
370,79,90.4004
370,80,90.7389
370,81,91.0738
370,82,91.4052
370,83,91.7332
370,84,92.0578
370,85,92.3791
370,86,92.6973
370,87,93.0123
370,88,93.3242
370,89,93.6332
370,90,93.9392
370,91,94.2423
370,92,94.5426
370,93,94.8401
370,94,95.135
370,95,95.4272
370,96,95.7167
370,97,96.0038
370,98,96.2883
370,99,96.5703
370,100,96.85
371,1,2.09506
371,2,13.2199
371,3,20.1545
371,4,25.282
371,5,29.3842
371,6,32.8207
371,7,35.7877
371,8,38.4048
371,9,40.7502
371,10,42.8784
371,11,44.8287
371,12,46.6302
371,13,48.3056
371,14,49.8725
371,15,51.3451
371,16,52.7347
371,17,54.051
371,18,55.3018
371,19,56.4938
371,20,57.6327
371,21,58.7233
371,22,59.7699
371,23,60.7761
371,24,61.7452
371,25,62.6801
371,26,63.5832
371,27,64.4568
371,28,65.303
371,29,66.1235
371,30,66.9199
371,31,67.6938
371,32,68.4465
371,33,69.1792
371,34,69.8931
371,35,70.5891
371,36,71.2682
371,37,71.9312
371,38,72.5791
371,39,73.2125
371,40,73.832
371,41,74.4384
371,42,75.0323
371,43,75.6141
371,44,76.1844
371,45,76.7437
371,46,77.2925
371,47,77.8311
371,48,78.36
371,49,78.8795
371,50,79.3901
371,51,79.8919
371,52,80.3854
371,53,80.8709
371,54,81.3485
371,55,81.8187
371,56,82.2816
371,57,82.7375
371,58,83.1866
371,59,83.6291
371,60,84.0652
371,61,84.4952
371,62,84.9193
371,63,85.3375
371,64,85.7501
371,65,86.1572
371,66,86.559
371,67,86.9556
371,68,87.3472
371,69,87.7339
371,70,88.1159
371,71,88.4933
371,72,88.8661
371,73,89.2346
371,74,89.5988
371,75,89.9588
371,76,90.3147
371,77,90.6667
371,78,91.0148
371,79,91.3591
371,80,91.6997
371,81,92.0367
371,82,92.3703
371,83,92.7003
371,84,93.027
371,85,93.3504
371,86,93.6706
371,87,93.9876
371,88,94.3015
371,89,94.6125
371,90,94.9204
371,91,95.2255
371,92,95.5277
371,93,95.8272
371,94,96.1239
371,95,96.418
371,96,96.7094
371,97,96.9983
371,98,97.2847
371,99,97.5685
371,100,97.85
372,1,2.56995
372,2,13.7462
372,3,20.7142
372,4,25.8669
372,5,29.9898
372,6,33.4438
372,7,36.4261
372,8,39.0568
372,9,41.4147
372,10,43.5542
372,11,45.5149
372,12,47.3262
372,13,49.0107
372,14,50.5862
372,15,52.0668
372,16,53.4641
372,17,54.7877
372,18,56.0455
372,19,57.2442
372,20,58.3894
372,21,59.4862
372,22,60.5387
372,23,61.5507
372,24,62.5254
372,25,63.4656
372,26,64.3739
372,27,65.2526
372,28,66.1036
372,29,66.9288
372,30,67.7299
372,31,68.5084
372,32,69.2654
372,33,70.0024
372,34,70.7205
372,35,71.4206
372,36,72.1037
372,37,72.7707
372,38,73.4224
372,39,74.0595
372,40,74.6828
372,41,75.2928
372,42,75.8902
372,43,76.4755
372,44,77.0493
372,45,77.612
372,46,78.1641
372,47,78.7059
372,48,79.238
372,49,79.7607
372,50,80.2744
372,51,80.7792
372,52,81.2758
372,53,81.7642
372,54,82.2448
372,55,82.7178
372,56,83.1835
372,57,83.6422
372,58,84.0941
372,59,84.5393
372,60,84.9782
372,61,85.4108
372,62,85.8375
372,63,86.2583
372,64,86.6734
372,65,87.083
372,66,87.4873
372,67,87.8864
372,68,88.2805
372,69,88.6696
372,70,89.054
372,71,89.4337
372,72,89.8089
372,73,90.1797
372,74,90.5462
372,75,90.9084
372,76,91.2666
372,77,91.6208
372,78,91.9711
372,79,92.3176
372,80,92.6604
372,81,92.9996
372,82,93.3352
372,83,93.6673
372,84,93.9961
372,85,94.3216
372,86,94.6438
372,87,94.9628
372,88,95.2787
372,89,95.5917
372,90,95.9016
372,91,96.2086
372,92,96.5128
372,93,96.8142
372,94,97.1128
372,95,97.4088
372,96,97.7021
372,97,97.9928
372,98,98.281
372,99,98.5667
372,100,98.85
373,1,3.04333
373,2,14.2711
373,3,21.2725
373,4,26.4505
373,5,30.5941
373,6,34.0656
373,7,37.0633
373,8,39.7077
373,9,42.078
373,10,44.2289
373,11,46.2
373,12,48.021
373,13,49.7147
373,14,51.2987
373,15,52.7875
373,16,54.1925
373,17,55.5234
373,18,56.7882
373,19,57.9936
373,20,59.1453
373,21,60.2482
373,22,61.3067
373,23,62.3244
373,24,63.3047
373,25,64.2502
373,26,65.1638
373,27,66.0475
373,28,66.9034
373,29,67.7335
373,30,68.5392
373,31,69.3221
373,32,70.0836
373,33,70.825
373,34,71.5472
373,35,72.2515
373,36,72.9386
373,37,73.6096
373,38,74.2651
373,39,74.906
373,40,75.533
373,41,76.1466
373,42,76.7476
373,43,77.3364
373,44,77.9136
373,45,78.4797
373,46,79.0351
373,47,79.5802
373,48,80.1155
373,49,80.6414
373,50,81.1581
373,51,81.6661
373,52,82.1656
373,53,82.657
373,54,83.1405
373,55,83.6165
373,56,84.0851
373,57,84.5466
373,58,85.0012
373,59,85.4492
373,60,85.8907
373,61,86.326
373,62,86.7553
373,63,87.1787
373,64,87.5964
373,65,88.0086
373,66,88.4154
373,67,88.817
373,68,89.2135
373,69,89.6051
373,70,89.9919
373,71,90.374
373,72,90.7515
373,73,91.1246
373,74,91.4933
373,75,91.8579
373,76,92.2183
373,77,92.5748
373,78,92.9273
373,79,93.2759
373,80,93.6209
373,81,93.9622
373,82,94.3
373,83,94.6342
373,84,94.9651
373,85,95.2926
373,86,95.6169
373,87,95.9379
373,88,96.2559
373,89,96.5708
373,90,96.8827
373,91,97.1917
373,92,97.4978
373,93,97.8011
373,94,98.1016
373,95,98.3995
373,96,98.6947
373,97,98.9873
373,98,99.2773
373,99,99.5649
373,100,99.85
374,1,3.51526
374,2,14.7946
374,3,21.8294
374,4,27.0328
374,5,31.1971
374,6,34.6862
374,7,37.6993
374,8,40.3574
374,9,42.7401
374,10,44.9024
374,11,46.884
374,12,48.7148
374,13,50.4176
374,14,52.0103
374,15,53.5071
374,16,54.9199
374,17,56.2582
374,18,57.53
374,19,58.7421
374,20,59.9002
374,21,61.0094
374,22,62.0738
374,23,63.0973
374,24,64.0831
374,25,65.0341
374,26,65.9528
374,27,66.8416
374,28,67.7025
374,29,68.5373
374,30,69.3477
374,31,70.1352
374,32,70.9012
374,33,71.6468
374,34,72.3733
374,35,73.0817
374,36,73.7729
374,37,74.4478
374,38,75.1072
374,39,75.7519
374,40,76.3826
374,41,76.9999
374,42,77.6044
374,43,78.1967
374,44,78.7774
374,45,79.3469
374,46,79.9056
374,47,80.454
374,48,80.9926
374,49,81.5216
374,50,82.0414
374,51,82.5525
374,52,83.0551
374,53,83.5494
374,54,84.0359
374,55,84.5147
374,56,84.9862
374,57,85.4505
374,58,85.9079
374,59,86.3587
374,60,86.8029
374,61,87.2409
374,62,87.6729
374,63,88.0988
374,64,88.5191
374,65,88.9339
374,66,89.3432
374,67,89.7473
374,68,90.1463
374,69,90.5403
374,70,90.9294
374,71,91.3139
374,72,91.6938
374,73,92.0692
374,74,92.4403
374,75,92.8072
374,76,93.1698
374,77,93.5285
374,78,93.8832
374,79,94.2341
374,80,94.5812
374,81,94.9247
374,82,95.2646
374,83,95.6009
374,84,95.9339
374,85,96.2635
374,86,96.5898
374,87,96.9129
374,88,97.2329
374,89,97.5498
374,90,97.8637
374,91,98.1747
374,92,98.4827
374,93,98.788
374,94,99.0904
374,95,99.3902
374,96,99.6873
374,97,99.9818
374,98,100.274
374,99,100.563
374,100,100.85
