 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
242,0.05,15000,3576.94
243,0.01,10000,429.329
243,0.01,10500,450.826
243,0.01,11000,472.322
243,0.01,11500,493.819
243,0.01,12000,515.316
243,0.01,12500,536.813
243,0.01,13000,558.31
243,0.01,13500,579.807
243,0.01,14000,601.303
243,0.01,14500,622.8
243,0.01,15000,644.297
243,0.02,10000,858.657
243,0.02,10500,901.651
243,0.02,11000,944.645
243,0.02,11500,987.638
243,0.02,12000,1030.63
243,0.02,12500,1073.63
243,0.02,13000,1116.62
243,0.02,13500,1159.61
243,0.02,14000,1202.61
243,0.02,14500,1245.6
243,0.02,15000,1288.59
243,0.03,10000,1287.99
243,0.03,10500,1352.48
243,0.03,11000,1416.97
243,0.03,11500,1481.46
243,0.03,12000,1545.95
243,0.03,12500,1610.44
243,0.03,13000,1674.93
243,0.03,13500,1739.42
243,0.03,14000,1803.91
243,0.03,14500,1868.4
243,0.03,15000,1932.89
243,0.04,10000,1717.31
243,0.04,10500,1803.3
243,0.04,11000,1889.29
243,0.04,11500,1975.28
243,0.04,12000,2061.26
243,0.04,12500,2147.25
243,0.04,13000,2233.24
243,0.04,13500,2319.23
243,0.04,14000,2405.21
243,0.04,14500,2491.2
243,0.04,15000,2577.19
243,0.05,10000,2146.64
243,0.05,10500,2254.13
243,0.05,11000,2361.61
243,0.05,11500,2469.1
243,0.05,12000,2576.58
243,0.05,12500,2684.06
243,0.05,13000,2791.55
243,0.05,13500,2899.03
243,0.05,14000,3006.52
243,0.05,14500,3114
243,0.05,15000,3221.48
244,0.01,10000,386.972
244,0.01,10500,406.351
244,0.01,11000,425.729
244,0.01,11500,445.108
244,0.01,12000,464.487
244,0.01,12500,483.866
244,0.01,13000,503.245
244,0.01,13500,522.624
244,0.01,14000,542.003
244,0.01,14500,561.382
244,0.01,15000,580.761
244,0.02,10000,773.943
244,0.02,10500,812.701
244,0.02,11000,851.459
244,0.02,11500,890.217
244,0.02,12000,928.975
244,0.02,12500,967.733
244,0.02,13000,1006.49
244,0.02,13500,1045.25
244,0.02,14000,1084.01
244,0.02,14500,1122.76
244,0.02,15000,1161.52
244,0.03,10000,1160.91
244,0.03,10500,1219.05
244,0.03,11000,1277.19
244,0.03,11500,1335.33
244,0.03,12000,1393.46
244,0.03,12500,1451.6
244,0.03,13000,1509.74
244,0.03,13500,1567.87
244,0.03,14000,1626.01
244,0.03,14500,1684.15
244,0.03,15000,1742.28
244,0.04,10000,1547.89
244,0.04,10500,1625.4
244,0.04,11000,1702.92
244,0.04,11500,1780.43
244,0.04,12000,1857.95
244,0.04,12500,1935.47
244,0.04,13000,2012.98
244,0.04,13500,2090.5
244,0.04,14000,2168.01
244,0.04,14500,2245.53
244,0.04,15000,2323.04
244,0.05,10000,1934.86
244,0.05,10500,2031.75
244,0.05,11000,2128.65
244,0.05,11500,2225.54
244,0.05,12000,2322.44
244,0.05,12500,2419.33
244,0.05,13000,2516.23
244,0.05,13500,2613.12
244,0.05,14000,2710.02
244,0.05,14500,2806.91
244,0.05,15000,2903.81
245,0.01,10000,349.083
245,0.01,10500,366.567
245,0.01,11000,384.052
245,0.01,11500,401.536
245,0.01,12000,419.021
245,0.01,12500,436.505
245,0.01,13000,453.99
245,0.01,13500,471.474
245,0.01,14000,488.959
245,0.01,14500,506.443
245,0.01,15000,523.928
245,0.02,10000,698.165
245,0.02,10500,733.134
245,0.02,11000,768.103
245,0.02,11500,803.072
245,0.02,12000,838.041
245,0.02,12500,873.01
245,0.02,13000,907.979
245,0.02,13500,942.949
245,0.02,14000,977.918
245,0.02,14500,1012.89
245,0.02,15000,1047.86
245,0.03,10000,1047.25
245,0.03,10500,1099.7
245,0.03,11000,1152.16
245,0.03,11500,1204.61
245,0.03,12000,1257.06
245,0.03,12500,1309.52
245,0.03,13000,1361.97
245,0.03,13500,1414.42
245,0.03,14000,1466.88
245,0.03,14500,1519.33
245,0.03,15000,1571.78
245,0.04,10000,1396.33
245,0.04,10500,1466.27
245,0.04,11000,1536.21
245,0.04,11500,1606.14
245,0.04,12000,1676.08
245,0.04,12500,1746.02
245,0.04,13000,1815.96
245,0.04,13500,1885.9
245,0.04,14000,1955.84
245,0.04,14500,2025.77
245,0.04,15000,2095.71
245,0.05,10000,1745.41
245,0.05,10500,1832.84
245,0.05,11000,1920.26
245,0.05,11500,2007.68
245,0.05,12000,2095.1
245,0.05,12500,2182.53
245,0.05,13000,2269.95
245,0.05,13500,2357.37
245,0.05,14000,2444.79
245,0.05,14500,2532.22
245,0.05,15000,2619.64
246,0.01,10000,315.161
246,0.01,10500,330.949
246,0.01,11000,346.738
246,0.01,11500,362.526
246,0.01,12000,378.315
246,0.01,12500,394.103
246,0.01,13000,409.892
246,0.01,13500,425.68
246,0.01,14000,441.469
246,0.01,14500,457.257
246,0.01,15000,473.045
246,0.02,10000,630.322
246,0.02,10500,661.899
246,0.02,11000,693.476
246,0.02,11500,725.053
246,0.02,12000,756.63
246,0.02,12500,788.207
246,0.02,13000,819.783
246,0.02,13500,851.36
246,0.02,14000,882.937
246,0.02,14500,914.514
246,0.02,15000,946.091
246,0.03,10000,945.483
246,0.03,10500,992.849
246,0.03,11000,1040.21
246,0.03,11500,1087.58
246,0.03,12000,1134.94
246,0.03,12500,1182.31
246,0.03,13000,1229.68
246,0.03,13500,1277.04
246,0.03,14000,1324.41
246,0.03,14500,1371.77
246,0.03,15000,1419.14
246,0.04,10000,1260.64
246,0.04,10500,1323.8
246,0.04,11000,1386.95
246,0.04,11500,1450.11
246,0.04,12000,1513.26
246,0.04,12500,1576.41
246,0.04,13000,1639.57
246,0.04,13500,1702.72
246,0.04,14000,1765.87
246,0.04,14500,1829.03
246,0.04,15000,1892.18
246,0.05,10000,1575.81
246,0.05,10500,1654.75
246,0.05,11000,1733.69
246,0.05,11500,1812.63
246,0.05,12000,1891.57
246,0.05,12500,1970.52
246,0.05,13000,2049.46
246,0.05,13500,2128.4
246,0.05,14000,2207.34
246,0.05,14500,2286.28
246,0.05,15000,2365.23
247,0.01,10000,284.765
247,0.01,10500,299.034
247,0.01,11000,313.302
247,0.01,11500,327.571
247,0.01,12000,341.84
247,0.01,12500,356.108
247,0.01,13000,370.377
247,0.01,13500,384.646
247,0.01,14000,398.914
247,0.01,14500,413.183
247,0.01,15000,427.452
247,0.02,10000,569.53
247,0.02,10500,598.068
247,0.02,11000,626.605
247,0.02,11500,655.142
247,0.02,12000,683.68
247,0.02,12500,712.217
247,0.02,13000,740.754
247,0.02,13500,769.291
247,0.02,14000,797.829
247,0.02,14500,826.366
247,0.02,15000,854.903
247,0.03,10000,854.296
247,0.03,10500,897.102
247,0.03,11000,939.907
247,0.03,11500,982.713
247,0.03,12000,1025.52
247,0.03,12500,1068.33
247,0.03,13000,1111.13
247,0.03,13500,1153.94
247,0.03,14000,1196.74
247,0.03,14500,1239.55
247,0.03,15000,1282.35
247,0.04,10000,1139.06
247,0.04,10500,1196.14
247,0.04,11000,1253.21
247,0.04,11500,1310.28
247,0.04,12000,1367.36
247,0.04,12500,1424.43
247,0.04,13000,1481.51
247,0.04,13500,1538.58
247,0.04,14000,1595.66
247,0.04,14500,1652.73
247,0.04,15000,1709.81
247,0.05,10000,1423.83
247,0.05,10500,1495.17
247,0.05,11000,1566.51
247,0.05,11500,1637.86
247,0.05,12000,1709.2
247,0.05,12500,1780.54
247,0.05,13000,1851.89
247,0.05,13500,1923.23
247,0.05,14000,1994.57
247,0.05,14500,2065.92
247,0.05,15000,2137.26
248,0.01,10000,257.505
248,0.01,10500,270.411
248,0.01,11000,283.317
248,0.01,11500,296.222
248,0.01,12000,309.128
248,0.01,12500,322.034
248,0.01,13000,334.939
248,0.01,13500,347.845
248,0.01,14000,360.751
248,0.01,14500,373.656
248,0.01,15000,386.562
248,0.02,10000,515.011
248,0.02,10500,540.822
248,0.02,11000,566.633
248,0.02,11500,592.445
248,0.02,12000,618.256
248,0.02,12500,644.067
248,0.02,13000,669.879
248,0.02,13500,695.69
248,0.02,14000,721.501
248,0.02,14500,747.312
248,0.02,15000,773.124
248,0.03,10000,772.516
248,0.03,10500,811.233
248,0.03,11000,849.95
248,0.03,11500,888.667
248,0.03,12000,927.384
248,0.03,12500,966.101
248,0.03,13000,1004.82
248,0.03,13500,1043.53
248,0.03,14000,1082.25
248,0.03,14500,1120.97
248,0.03,15000,1159.69
248,0.04,10000,1030.02
248,0.04,10500,1081.64
248,0.04,11000,1133.27
248,0.04,11500,1184.89
248,0.04,12000,1236.51
248,0.04,12500,1288.13
248,0.04,13000,1339.76
248,0.04,13500,1391.38
248,0.04,14000,1443
248,0.04,14500,1494.62
248,0.04,15000,1546.25
248,0.05,10000,1287.53
248,0.05,10500,1352.05
248,0.05,11000,1416.58
248,0.05,11500,1481.11
248,0.05,12000,1545.64
248,0.05,12500,1610.17
248,0.05,13000,1674.7
248,0.05,13500,1739.22
248,0.05,14000,1803.75
248,0.05,14500,1868.28
248,0.05,15000,1932.81
249,0.01,10000,233.037
249,0.01,10500,244.72
249,0.01,11000,256.402
249,0.01,11500,268.084
249,0.01,12000,279.766
249,0.01,12500,291.449
249,0.01,13000,303.131
249,0.01,13500,314.813
249,0.01,14000,326.495
249,0.01,14500,338.178
249,0.01,15000,349.86
249,0.02,10000,466.075
249,0.02,10500,489.439
249,0.02,11000,512.804
249,0.02,11500,536.168
249,0.02,12000,559.533
249,0.02,12500,582.897
249,0.02,13000,606.262
249,0.02,13500,629.626
249,0.02,14000,652.991
249,0.02,14500,676.355
249,0.02,15000,699.72
249,0.03,10000,699.112
249,0.03,10500,734.159
249,0.03,11000,769.206
249,0.03,11500,804.252
249,0.03,12000,839.299
249,0.03,12500,874.346
249,0.03,13000,909.393
249,0.03,13500,944.439
249,0.03,14000,979.486
249,0.03,14500,1014.53
249,0.03,15000,1049.58
249,0.04,10000,932.149
249,0.04,10500,978.878
249,0.04,11000,1025.61
249,0.04,11500,1072.34
249,0.04,12000,1119.07
249,0.04,12500,1165.79
249,0.04,13000,1212.52
249,0.04,13500,1259.25
249,0.04,14000,1305.98
249,0.04,14500,1352.71
249,0.04,15000,1399.44
249,0.05,10000,1165.19
249,0.05,10500,1223.6
249,0.05,11000,1282.01
249,0.05,11500,1340.42
249,0.05,12000,1398.83
249,0.05,12500,1457.24
249,0.05,13000,1515.65
249,0.05,13500,1574.07
249,0.05,14000,1632.48
249,0.05,14500,1690.89
249,0.05,15000,1749.3
250,0.01,10000,211.057
250,0.01,10500,221.64
250,0.01,11000,232.224
250,0.01,11500,242.807
250,0.01,12000,253.39
250,0.01,12500,263.973
250,0.01,13000,274.556
250,0.01,13500,285.14
250,0.01,14000,295.723
250,0.01,14500,306.306
250,0.01,15000,316.889
250,0.02,10000,422.114
250,0.02,10500,443.281
250,0.02,11000,464.447
250,0.02,11500,485.614
250,0.02,12000,506.78
250,0.02,12500,527.946
250,0.02,13000,549.113
250,0.02,13500,570.279
250,0.02,14000,591.446
250,0.02,14500,612.612
250,0.02,15000,633.779
250,0.03,10000,633.171
250,0.03,10500,664.921
250,0.03,11000,696.671
250,0.03,11500,728.42
250,0.03,12000,760.17
250,0.03,12500,791.92
250,0.03,13000,823.669
250,0.03,13500,855.419
250,0.03,14000,887.169
250,0.03,14500,918.919
250,0.03,15000,950.668
250,0.04,10000,844.228
250,0.04,10500,886.561
250,0.04,11000,928.894
250,0.04,11500,971.227
250,0.04,12000,1013.56
250,0.04,12500,1055.89
250,0.04,13000,1098.23
250,0.04,13500,1140.56
250,0.04,14000,1182.89
250,0.04,14500,1225.22
250,0.04,15000,1267.56
250,0.05,10000,1055.29
250,0.05,10500,1108.2
250,0.05,11000,1161.12
250,0.05,11500,1214.03
250,0.05,12000,1266.95
250,0.05,12500,1319.87
250,0.05,13000,1372.78
250,0.05,13500,1425.7
250,0.05,14000,1478.61
250,0.05,14500,1531.53
250,0.05,15000,1584.45
251,0.01,10000,191.295
251,0.01,10500,200.89
251,0.01,11000,210.486
251,0.01,11500,220.081
251,0.01,12000,229.676
251,0.01,12500,239.271
251,0.01,13000,248.866
251,0.01,13500,258.461
251,0.01,14000,268.056
251,0.01,14500,277.652
251,0.01,15000,287.247
251,0.02,10000,382.59
251,0.02,10500,401.781
251,0.02,11000,420.971
251,0.02,11500,440.161
251,0.02,12000,459.352
251,0.02,12500,478.542
251,0.02,13000,497.732
251,0.02,13500,516.922
251,0.02,14000,536.113
251,0.02,14500,555.303
251,0.02,15000,574.493
251,0.03,10000,573.886
251,0.03,10500,602.671
251,0.03,11000,631.457
251,0.03,11500,660.242
251,0.03,12000,689.027
251,0.03,12500,717.813
251,0.03,13000,746.598
251,0.03,13500,775.384
251,0.03,14000,804.169
251,0.03,14500,832.955
251,0.03,15000,861.74
251,0.04,10000,765.181
251,0.04,10500,803.561
251,0.04,11000,841.942
251,0.04,11500,880.323
251,0.04,12000,918.703
251,0.04,12500,957.084
251,0.04,13000,995.464
251,0.04,13500,1033.84
251,0.04,14000,1072.23
251,0.04,14500,1110.61
251,0.04,15000,1148.99
251,0.05,10000,956.476
251,0.05,10500,1004.45
251,0.05,11000,1052.43
251,0.05,11500,1100.4
251,0.05,12000,1148.38
251,0.05,12500,1196.35
251,0.05,13000,1244.33
251,0.05,13500,1292.31
251,0.05,14000,1340.28
251,0.05,14500,1388.26
251,0.05,15000,1436.23
252,0.01,10000,173.514
252,0.01,10500,182.22
252,0.01,11000,190.926
252,0.01,11500,199.632
252,0.01,12000,208.338
252,0.01,12500,217.044
252,0.01,13000,225.75
252,0.01,13500,234.456
252,0.01,14000,243.162
252,0.01,14500,251.868
252,0.01,15000,260.574
252,0.02,10000,347.027
252,0.02,10500,364.439
252,0.02,11000,381.851
252,0.02,11500,399.263
252,0.02,12000,416.676
252,0.02,12500,434.088
252,0.02,13000,451.5
252,0.02,13500,468.912
252,0.02,14000,486.324
252,0.02,14500,503.736
252,0.02,15000,521.148
252,0.03,10000,520.541
252,0.03,10500,546.659
252,0.03,11000,572.777
252,0.03,11500,598.895
252,0.03,12000,625.013
252,0.03,12500,651.132
252,0.03,13000,677.25
252,0.03,13500,703.368
252,0.03,14000,729.486
252,0.03,14500,755.604
252,0.03,15000,781.722
252,0.04,10000,694.054
252,0.04,10500,728.878
252,0.04,11000,763.703
252,0.04,11500,798.527
252,0.04,12000,833.351
252,0.04,12500,868.175
252,0.04,13000,903
252,0.04,13500,937.824
252,0.04,14000,972.648
252,0.04,14500,1007.47
252,0.04,15000,1042.3
252,0.05,10000,867.568
252,0.05,10500,911.098
252,0.05,11000,954.628
252,0.05,11500,998.159
252,0.05,12000,1041.69
252,0.05,12500,1085.22
252,0.05,13000,1128.75
252,0.05,13500,1172.28
252,0.05,14000,1215.81
252,0.05,14500,1259.34
252,0.05,15000,1302.87
253,0.01,10000,157.501
253,0.01,10500,165.406
253,0.01,11000,173.312
253,0.01,11500,181.217
253,0.01,12000,189.122
253,0.01,12500,197.028
253,0.01,13000,204.933
253,0.01,13500,212.839
253,0.01,14000,220.744
253,0.01,14500,228.649
253,0.01,15000,236.555
253,0.02,10000,315.001
253,0.02,10500,330.812
253,0.02,11000,346.623
253,0.02,11500,362.434
253,0.02,12000,378.245
253,0.02,12500,394.056
253,0.02,13000,409.866
253,0.02,13500,425.677
253,0.02,14000,441.488
253,0.02,14500,457.299
253,0.02,15000,473.11
253,0.03,10000,472.502
253,0.03,10500,496.218
253,0.03,11000,519.935
253,0.03,11500,543.651
253,0.03,12000,567.367
253,0.03,12500,591.083
253,0.03,13000,614.8
253,0.03,13500,638.516
253,0.03,14000,662.232
253,0.03,14500,685.948
253,0.03,15000,709.665
253,0.04,10000,630.003
253,0.04,10500,661.625
253,0.04,11000,693.246
253,0.04,11500,724.868
253,0.04,12000,756.49
253,0.04,12500,788.111
253,0.04,13000,819.733
253,0.04,13500,851.355
253,0.04,14000,882.976
253,0.04,14500,914.598
253,0.04,15000,946.22
253,0.05,10000,787.503
253,0.05,10500,827.031
253,0.05,11000,866.558
253,0.05,11500,906.085
253,0.05,12000,945.612
253,0.05,12500,985.139
253,0.05,13000,1024.67
253,0.05,13500,1064.19
253,0.05,14000,1103.72
253,0.05,14500,1143.25
253,0.05,15000,1182.77
254,0.01,10000,143.069
254,0.01,10500,150.253
254,0.01,11000,157.437
254,0.01,11500,164.621
254,0.01,12000,171.805
254,0.01,12500,178.989
254,0.01,13000,186.172
254,0.01,13500,193.356
254,0.01,14000,200.54
254,0.01,14500,207.724
254,0.01,15000,214.908
254,0.02,10000,286.139
254,0.02,10500,300.506
254,0.02,11000,314.874
254,0.02,11500,329.242
254,0.02,12000,343.609
254,0.02,12500,357.977
254,0.02,13000,372.345
254,0.02,13500,386.713
254,0.02,14000,401.08
254,0.02,14500,415.448
254,0.02,15000,429.816
254,0.03,10000,429.208
254,0.03,10500,450.76
254,0.03,11000,472.311
254,0.03,11500,493.863
254,0.03,12000,515.414
254,0.03,12500,536.966
254,0.03,13000,558.517
254,0.03,13500,580.069
254,0.03,14000,601.62
254,0.03,14500,623.172
254,0.03,15000,644.724
254,0.04,10000,572.277
254,0.04,10500,601.013
254,0.04,11000,629.748
254,0.04,11500,658.484
254,0.04,12000,687.219
254,0.04,12500,715.954
254,0.04,13000,744.69
254,0.04,13500,773.425
254,0.04,14000,802.161
254,0.04,14500,830.896
254,0.04,15000,859.631
254,0.05,10000,715.347
254,0.05,10500,751.266
254,0.05,11000,787.185
254,0.05,11500,823.104
254,0.05,12000,859.024
254,0.05,12500,894.943
254,0.05,13000,930.862
254,0.05,13500,966.781
254,0.05,14000,1002.7
254,0.05,14500,1038.62
254,0.05,15000,1074.54
255,0.01,10000,130.053
255,0.01,10500,136.586
255,0.01,11000,143.119
255,0.01,11500,149.652
255,0.01,12000,156.185
255,0.01,12500,162.718
255,0.01,13000,169.251
255,0.01,13500,175.784
255,0.01,14000,182.317
255,0.01,14500,188.85
255,0.01,15000,195.383
255,0.02,10000,260.106
255,0.02,10500,273.172
255,0.02,11000,286.238
255,0.02,11500,299.304
255,0.02,12000,312.37
255,0.02,12500,325.436
255,0.02,13000,338.503
255,0.02,13500,351.569
255,0.02,14000,364.635
255,0.02,14500,377.701
255,0.02,15000,390.767
255,0.03,10000,390.159
255,0.03,10500,409.758
255,0.03,11000,429.357
255,0.03,11500,448.956
255,0.03,12000,468.556
255,0.03,12500,488.155
255,0.03,13000,507.754
255,0.03,13500,527.353
255,0.03,14000,546.952
255,0.03,14500,566.551
255,0.03,15000,586.15
255,0.04,10000,520.212
255,0.04,10500,546.344
255,0.04,11000,572.476
255,0.04,11500,598.609
255,0.04,12000,624.741
255,0.04,12500,650.873
255,0.04,13000,677.005
255,0.04,13500,703.137
255,0.04,14000,729.269
255,0.04,14500,755.401
255,0.04,15000,781.534
255,0.05,10000,650.265
255,0.05,10500,682.93
255,0.05,11000,715.595
255,0.05,11500,748.261
255,0.05,12000,780.926
255,0.05,12500,813.591
255,0.05,13000,846.256
255,0.05,13500,878.921
255,0.05,14000,911.587
255,0.05,14500,944.252
255,0.05,15000,976.917
256,0.01,10000,118.304
256,0.01,10500,124.249
256,0.01,11000,130.195
256,0.01,11500,136.141
256,0.01,12000,142.086
256,0.01,12500,148.032
256,0.01,13000,153.977
256,0.01,13500,159.923
256,0.01,14000,165.869
256,0.01,14500,171.814
256,0.01,15000,177.76
256,0.02,10000,236.608
256,0.02,10500,248.499
256,0.02,11000,260.39
256,0.02,11500,272.281
256,0.02,12000,284.172
256,0.02,12500,296.064
256,0.02,13000,307.955
256,0.02,13500,319.846
256,0.02,14000,331.737
256,0.02,14500,343.628
256,0.02,15000,355.519
256,0.03,10000,354.912
256,0.03,10500,372.748
256,0.03,11000,390.585
256,0.03,11500,408.422
256,0.03,12000,426.259
256,0.03,12500,444.095
256,0.03,13000,461.932
256,0.03,13500,479.769
256,0.03,14000,497.606
256,0.03,14500,515.442
256,0.03,15000,533.279
256,0.04,10000,473.216
256,0.04,10500,496.998
256,0.04,11000,520.78
256,0.04,11500,544.563
256,0.04,12000,568.345
256,0.04,12500,592.127
256,0.04,13000,615.91
256,0.04,13500,639.692
256,0.04,14000,663.474
256,0.04,14500,687.257
256,0.04,15000,711.039
256,0.05,10000,591.52
256,0.05,10500,621.247
256,0.05,11000,650.975
256,0.05,11500,680.703
256,0.05,12000,710.431
256,0.05,12500,740.159
256,0.05,13000,769.887
256,0.05,13500,799.615
256,0.05,14000,829.343
256,0.05,14500,859.071
256,0.05,15000,888.799
257,0.01,10000,107.69
257,0.01,10500,113.105
257,0.01,11000,118.52
257,0.01,11500,123.935
257,0.01,12000,129.35
257,0.01,12500,134.765
257,0.01,13000,140.18
257,0.01,13500,145.595
257,0.01,14000,151.01
257,0.01,14500,156.425
257,0.01,15000,161.84
257,0.02,10000,215.381
257,0.02,10500,226.211
257,0.02,11000,237.041
257,0.02,11500,247.87
257,0.02,12000,258.7
257,0.02,12500,269.53
257,0.02,13000,280.36
257,0.02,13500,291.19
257,0.02,14000,302.02
257,0.02,14500,312.849
257,0.02,15000,323.679
257,0.03,10000,323.072
257,0.03,10500,339.316
257,0.03,11000,355.561
257,0.03,11500,371.806
257,0.03,12000,388.05
257,0.03,12500,404.295
257,0.03,13000,420.54
257,0.03,13500,436.785
257,0.03,14000,453.029
257,0.03,14500,469.274
257,0.03,15000,485.519
257,0.04,10000,430.762
257,0.04,10500,452.422
257,0.04,11000,474.081
257,0.04,11500,495.741
257,0.04,12000,517.401
257,0.04,12500,539.06
257,0.04,13000,560.72
257,0.04,13500,582.38
257,0.04,14000,604.039
257,0.04,14500,625.699
257,0.04,15000,647.358
257,0.05,10000,538.453
257,0.05,10500,565.527
257,0.05,11000,592.602
257,0.05,11500,619.676
257,0.05,12000,646.751
257,0.05,12500,673.825
257,0.05,13000,700.9
257,0.05,13500,727.974
257,0.05,14000,755.049
257,0.05,14500,782.123
257,0.05,15000,809.198
258,0.01,10000,98.0957
258,0.01,10500,103.031
258,0.01,11000,107.966
258,0.01,11500,112.901
258,0.01,12000,117.836
258,0.01,12500,122.772
258,0.01,13000,127.707
258,0.01,13500,132.642
258,0.01,14000,137.577
258,0.01,14500,142.512
258,0.01,15000,147.447
258,0.02,10000,196.191
258,0.02,10500,206.062
258,0.02,11000,215.932
258,0.02,11500,225.803
258,0.02,12000,235.673
258,0.02,12500,245.543
258,0.02,13000,255.414
258,0.02,13500,265.284
258,0.02,14000,275.154
258,0.02,14500,285.025
258,0.02,15000,294.895
258,0.03,10000,294.287
258,0.03,10500,309.093
258,0.03,11000,323.898
258,0.03,11500,338.704
258,0.03,12000,353.509
258,0.03,12500,368.315
258,0.03,13000,383.12
258,0.03,13500,397.926
258,0.03,14000,412.731
258,0.03,14500,427.537
258,0.03,15000,442.342
258,0.04,10000,392.383
258,0.04,10500,412.124
258,0.04,11000,431.864
258,0.04,11500,451.605
258,0.04,12000,471.346
258,0.04,12500,491.086
258,0.04,13000,510.827
258,0.04,13500,530.568
258,0.04,14000,550.308
258,0.04,14500,570.049
258,0.04,15000,589.79
258,0.05,10000,490.479
258,0.05,10500,515.155
258,0.05,11000,539.83
258,0.05,11500,564.506
258,0.05,12000,589.182
258,0.05,12500,613.858
258,0.05,13000,638.534
258,0.05,13500,663.21
258,0.05,14000,687.886
258,0.05,14500,712.561
258,0.05,15000,737.237
259,0.01,10000,89.4154
259,0.01,10500,93.9165
259,0.01,11000,98.4177
259,0.01,11500,102.919
259,0.01,12000,107.42
259,0.01,12500,111.921
259,0.01,13000,116.422
259,0.01,13500,120.923
259,0.01,14000,125.425
259,0.01,14500,129.926
259,0.01,15000,134.427
259,0.02,10000,178.831
259,0.02,10500,187.833
259,0.02,11000,196.835
259,0.02,11500,205.838
259,0.02,12000,214.84
259,0.02,12500,223.842
259,0.02,13000,232.845
259,0.02,13500,241.847
259,0.02,14000,250.849
259,0.02,14500,259.851
259,0.02,15000,268.854
259,0.03,10000,268.246
259,0.03,10500,281.75
259,0.03,11000,295.253
259,0.03,11500,308.756
259,0.03,12000,322.26
259,0.03,12500,335.763
259,0.03,13000,349.267
259,0.03,13500,362.77
259,0.03,14000,376.274
259,0.03,14500,389.777
259,0.03,15000,403.281
259,0.04,10000,357.661
259,0.04,10500,375.666
259,0.04,11000,393.671
259,0.04,11500,411.675
259,0.04,12000,429.68
259,0.04,12500,447.685
259,0.04,13000,465.689
259,0.04,13500,483.694
259,0.04,14000,501.698
259,0.04,14500,519.703
259,0.04,15000,537.708
259,0.05,10000,447.077
259,0.05,10500,469.583
259,0.05,11000,492.088
259,0.05,11500,514.594
259,0.05,12000,537.1
259,0.05,12500,559.606
259,0.05,13000,582.111
259,0.05,13500,604.617
259,0.05,14000,627.123
259,0.05,14500,649.629
259,0.05,15000,672.134
260,0.01,10000,81.5564
260,0.01,10500,85.6646
260,0.01,11000,89.7728
260,0.01,11500,93.881
260,0.01,12000,97.9892
260,0.01,12500,102.097
260,0.01,13000,106.206
260,0.01,13500,110.314
260,0.01,14000,114.422
260,0.01,14500,118.53
260,0.01,15000,122.638
260,0.02,10000,163.113
260,0.02,10500,171.329
260,0.02,11000,179.546
260,0.02,11500,187.762
260,0.02,12000,195.978
260,0.02,12500,204.195
260,0.02,13000,212.411
260,0.02,13500,220.628
260,0.02,14000,228.844
260,0.02,14500,237.061
260,0.02,15000,245.277
260,0.03,10000,244.669
260,0.03,10500,256.994
260,0.03,11000,269.318
260,0.03,11500,281.643
260,0.03,12000,293.968
260,0.03,12500,306.292
260,0.03,13000,318.617
260,0.03,13500,330.942
260,0.03,14000,343.266
260,0.03,14500,355.591
260,0.03,15000,367.915
260,0.04,10000,326.226
260,0.04,10500,342.658
260,0.04,11000,359.091
260,0.04,11500,375.524
260,0.04,12000,391.957
260,0.04,12500,408.39
260,0.04,13000,424.823
260,0.04,13500,441.255
260,0.04,14000,457.688
260,0.04,14500,474.121
260,0.04,15000,490.554
260,0.05,10000,407.782
260,0.05,10500,428.323
260,0.05,11000,448.864
260,0.05,11500,469.405
260,0.05,12000,489.946
260,0.05,12500,510.487
260,0.05,13000,531.028
260,0.05,13500,551.569
260,0.05,14000,572.11
260,0.05,14500,592.651
260,0.05,15000,613.192
261,0.01,10000,74.4359
261,0.01,10500,78.1881
261,0.01,11000,81.9403
261,0.01,11500,85.6925
261,0.01,12000,89.4446
261,0.01,12500,93.1968
261,0.01,13000,96.949
261,0.01,13500,100.701
261,0.01,14000,104.453
261,0.01,14500,108.206
261,0.01,15000,111.958
261,0.02,10000,148.872
261,0.02,10500,156.376
261,0.02,11000,163.881
261,0.02,11500,171.385
261,0.02,12000,178.889
261,0.02,12500,186.394
261,0.02,13000,193.898
261,0.02,13500,201.402
261,0.02,14000,208.907
261,0.02,14500,216.411
261,0.02,15000,223.915
261,0.03,10000,223.308
261,0.03,10500,234.564
261,0.03,11000,245.821
261,0.03,11500,257.077
261,0.03,12000,268.334
261,0.03,12500,279.59
261,0.03,13000,290.847
261,0.03,13500,302.104
261,0.03,14000,313.36
261,0.03,14500,324.617
261,0.03,15000,335.873
261,0.04,10000,297.744
261,0.04,10500,312.752
261,0.04,11000,327.761
261,0.04,11500,342.77
261,0.04,12000,357.779
261,0.04,12500,372.787
261,0.04,13000,387.796
261,0.04,13500,402.805
261,0.04,14000,417.814
261,0.04,14500,432.822
261,0.04,15000,447.831
261,0.05,10000,372.18
261,0.05,10500,390.94
261,0.05,11000,409.701
261,0.05,11500,428.462
261,0.05,12000,447.223
261,0.05,12500,465.984
261,0.05,13000,484.745
261,0.05,13500,503.506
261,0.05,14000,522.267
261,0.05,14500,541.028
