 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Latitude (Degree), Longitude (Degree), Cartesian X, Cartesian Y, Cartesian Z
55,-152,-0.506438,-0.269278,0.819152
55,-151,-0.501661,-0.278075,0.819152
55,-150,-0.496732,-0.286788,0.819152
55,-149,-0.491651,-0.295414,0.819152
55,-148,-0.48642,-0.303949,0.819152
55,-147,-0.481042,-0.312392,0.819152
55,-146,-0.475516,-0.32074,0.819152
55,-145,-0.469846,-0.32899,0.819152
55,-144,-0.464033,-0.33714,0.819152
55,-143,-0.458079,-0.345187,0.819152
55,-142,-0.451984,-0.353129,0.819152
55,-141,-0.445753,-0.360963,0.819152
55,-140,-0.439385,-0.368688,0.819152
55,-139,-0.432884,-0.3763,0.819152
55,-138,-0.42625,-0.383798,0.819152
55,-137,-0.419487,-0.391178,0.819152
55,-136,-0.412596,-0.39844,0.819152
55,-135,-0.40558,-0.40558,0.819152
55,-134,-0.39844,-0.412596,0.819152
55,-133,-0.391178,-0.419487,0.819152
55,-132,-0.383798,-0.42625,0.819152
55,-131,-0.3763,-0.432884,0.819152
55,-130,-0.368688,-0.439385,0.819152
55,-129,-0.360963,-0.445753,0.819152
55,-128,-0.353129,-0.451984,0.819152
55,-127,-0.345187,-0.458079,0.819152
55,-126,-0.33714,-0.464033,0.819152
55,-125,-0.32899,-0.469846,0.819152
55,-124,-0.32074,-0.475516,0.819152
55,-123,-0.312392,-0.481042,0.819152
55,-122,-0.303949,-0.48642,0.819152
55,-121,-0.295414,-0.491651,0.819152
55,-120,-0.286788,-0.496732,0.819152
55,-119,-0.278075,-0.501661,0.819152
55,-118,-0.269278,-0.506438,0.819152
55,-117,-0.260398,-0.51106,0.819152
55,-116,-0.251439,-0.515527,0.819152
55,-115,-0.242404,-0.519837,0.819152
55,-114,-0.233295,-0.523988,0.819152
55,-113,-0.224114,-0.52798,0.819152
55,-112,-0.214866,-0.531811,0.819152
55,-111,-0.205551,-0.53548,0.819152
55,-110,-0.196175,-0.538986,0.819152
55,-109,-0.186738,-0.542327,0.819152
55,-108,-0.177245,-0.545504,0.819152
55,-107,-0.167698,-0.548514,0.819152
55,-106,-0.158099,-0.551357,0.819152
55,-105,-0.148453,-0.554032,0.819152
55,-104,-0.138761,-0.556539,0.819152
55,-103,-0.129027,-0.558876,0.819152
55,-102,-0.119253,-0.561042,0.819152
55,-101,-0.109444,-0.563038,0.819152
55,-100,-0.0996005,-0.564863,0.819152
55,-99,-0.0897271,-0.566515,0.819152
55,-98,-0.0798264,-0.567994,0.819152
55,-97,-0.0699014,-0.569301,0.819152
55,-96,-0.0599551,-0.570434,0.819152
55,-95,-0.0499905,-0.571394,0.819152
55,-94,-0.0400107,-0.572179,0.819152
55,-93,-0.0300187,-0.57279,0.819152
55,-92,-0.0200175,-0.573227,0.819152
55,-91,-0.0100103,-0.573489,0.819152
55,-90,-2.50718e-08,-0.573576,0.819152
55,-89,0.0100103,-0.573489,0.819152
55,-88,0.0200175,-0.573227,0.819152
55,-87,0.0300187,-0.57279,0.819152
55,-86,0.0400107,-0.572179,0.819152
55,-85,0.0499905,-0.571394,0.819152
55,-84,0.059955,-0.570434,0.819152
55,-83,0.0699014,-0.569301,0.819152
55,-82,0.0798264,-0.567994,0.819152
55,-81,0.0897271,-0.566515,0.819152
55,-80,0.0996005,-0.564863,0.819152
55,-79,0.109444,-0.563038,0.819152
55,-78,0.119253,-0.561042,0.819152
55,-77,0.129027,-0.558876,0.819152
55,-76,0.138761,-0.556539,0.819152
55,-75,0.148453,-0.554032,0.819152
55,-74,0.158099,-0.551357,0.819152
55,-73,0.167698,-0.548514,0.819152
55,-72,0.177245,-0.545504,0.819152
55,-71,0.186738,-0.542327,0.819152
55,-70,0.196175,-0.538986,0.819152
55,-69,0.205551,-0.53548,0.819152
55,-68,0.214866,-0.531811,0.819152
55,-67,0.224114,-0.52798,0.819152
55,-66,0.233295,-0.523988,0.819152
55,-65,0.242404,-0.519837,0.819152
55,-64,0.251439,-0.515527,0.819152
55,-63,0.260398,-0.51106,0.819152
55,-62,0.269278,-0.506438,0.819152
55,-61,0.278075,-0.501661,0.819152
55,-60,0.286788,-0.496732,0.819152
55,-59,0.295414,-0.491651,0.819152
55,-58,0.303949,-0.48642,0.819152
55,-57,0.312392,-0.481042,0.819152
55,-56,0.32074,-0.475516,0.819152
55,-55,0.32899,-0.469846,0.819152
55,-54,0.33714,-0.464033,0.819152
55,-53,0.345187,-0.458079,0.819152
55,-52,0.353129,-0.451984,0.819152
55,-51,0.360963,-0.445753,0.819152
55,-50,0.368688,-0.439385,0.819152
55,-49,0.3763,-0.432884,0.819152
55,-48,0.383798,-0.42625,0.819152
55,-47,0.391178,-0.419487,0.819152
55,-46,0.39844,-0.412596,0.819152
55,-45,0.40558,-0.40558,0.819152
55,-44,0.412596,-0.39844,0.819152
55,-43,0.419487,-0.391178,0.819152
55,-42,0.42625,-0.383798,0.819152
55,-41,0.432884,-0.3763,0.819152
55,-40,0.439385,-0.368688,0.819152
55,-39,0.445753,-0.360963,0.819152
55,-38,0.451984,-0.353129,0.819152
55,-37,0.458079,-0.345187,0.819152
55,-36,0.464033,-0.33714,0.819152
55,-35,0.469846,-0.32899,0.819152
55,-34,0.475516,-0.32074,0.819152
55,-33,0.481042,-0.312392,0.819152
55,-32,0.48642,-0.303949,0.819152
55,-31,0.491651,-0.295414,0.819152
55,-30,0.496732,-0.286788,0.819152
55,-29,0.501661,-0.278075,0.819152
55,-28,0.506438,-0.269278,0.819152
55,-27,0.51106,-0.260398,0.819152
55,-26,0.515527,-0.251439,0.819152
55,-25,0.519837,-0.242404,0.819152
55,-24,0.523988,-0.233295,0.819152
55,-23,0.52798,-0.224114,0.819152
55,-22,0.531811,-0.214866,0.819152
55,-21,0.53548,-0.205551,0.819152
55,-20,0.538986,-0.196175,0.819152
55,-19,0.542327,-0.186738,0.819152
55,-18,0.545504,-0.177245,0.819152
55,-17,0.548514,-0.167698,0.819152
55,-16,0.551357,-0.158099,0.819152
55,-15,0.554032,-0.148453,0.819152
55,-14,0.556539,-0.138761,0.819152
55,-13,0.558876,-0.129027,0.819152
55,-12,0.561042,-0.119253,0.819152
55,-11,0.563038,-0.109444,0.819152
55,-10,0.564863,-0.0996005,0.819152
55,-9,0.566515,-0.0897271,0.819152
55,-8,0.567994,-0.0798264,0.819152
55,-7,0.569301,-0.0699014,0.819152
55,-6,0.570434,-0.0599551,0.819152
55,-5,0.571394,-0.0499905,0.819152
55,-4,0.572179,-0.0400107,0.819152
55,-3,0.57279,-0.0300187,0.819152
55,-2,0.573227,-0.0200175,0.819152
55,-1,0.573489,-0.0100103,0.819152
55,0,0.573576,0,0.819152
55,1,0.573489,0.0100103,0.819152
55,2,0.573227,0.0200175,0.819152
55,3,0.57279,0.0300187,0.819152
55,4,0.572179,0.0400107,0.819152
55,5,0.571394,0.0499905,0.819152
55,6,0.570434,0.0599551,0.819152
55,7,0.569301,0.0699014,0.819152
55,8,0.567994,0.0798264,0.819152
55,9,0.566515,0.0897271,0.819152
55,10,0.564863,0.0996005,0.819152
55,11,0.563038,0.109444,0.819152
55,12,0.561042,0.119253,0.819152
55,13,0.558876,0.129027,0.819152
55,14,0.556539,0.138761,0.819152
55,15,0.554032,0.148453,0.819152
55,16,0.551357,0.158099,0.819152
55,17,0.548514,0.167698,0.819152
55,18,0.545504,0.177245,0.819152
55,19,0.542327,0.186738,0.819152
55,20,0.538986,0.196175,0.819152
55,21,0.53548,0.205551,0.819152
55,22,0.531811,0.214866,0.819152
55,23,0.52798,0.224114,0.819152
55,24,0.523988,0.233295,0.819152
55,25,0.519837,0.242404,0.819152
55,26,0.515527,0.251439,0.819152
55,27,0.51106,0.260398,0.819152
55,28,0.506438,0.269278,0.819152
55,29,0.501661,0.278075,0.819152
55,30,0.496732,0.286788,0.819152
55,31,0.491651,0.295414,0.819152
55,32,0.48642,0.303949,0.819152
55,33,0.481042,0.312392,0.819152
55,34,0.475516,0.32074,0.819152
55,35,0.469846,0.32899,0.819152
55,36,0.464033,0.33714,0.819152
55,37,0.458079,0.345187,0.819152
55,38,0.451984,0.353129,0.819152
55,39,0.445753,0.360963,0.819152
55,40,0.439385,0.368688,0.819152
55,41,0.432884,0.3763,0.819152
55,42,0.42625,0.383798,0.819152
55,43,0.419487,0.391178,0.819152
55,44,0.412596,0.39844,0.819152
55,45,0.40558,0.40558,0.819152
55,46,0.39844,0.412596,0.819152
55,47,0.391178,0.419487,0.819152
55,48,0.383798,0.42625,0.819152
55,49,0.3763,0.432884,0.819152
55,50,0.368688,0.439385,0.819152
55,51,0.360963,0.445753,0.819152
55,52,0.353129,0.451984,0.819152
55,53,0.345187,0.458079,0.819152
55,54,0.33714,0.464033,0.819152
55,55,0.32899,0.469846,0.819152
55,56,0.32074,0.475516,0.819152
55,57,0.312392,0.481042,0.819152
55,58,0.303949,0.48642,0.819152
55,59,0.295414,0.491651,0.819152
55,60,0.286788,0.496732,0.819152
55,61,0.278075,0.501661,0.819152
55,62,0.269278,0.506438,0.819152
55,63,0.260398,0.51106,0.819152
55,64,0.251439,0.515527,0.819152
55,65,0.242404,0.519837,0.819152
55,66,0.233295,0.523988,0.819152
55,67,0.224114,0.52798,0.819152
55,68,0.214866,0.531811,0.819152
55,69,0.205551,0.53548,0.819152
55,70,0.196175,0.538986,0.819152
55,71,0.186738,0.542327,0.819152
55,72,0.177245,0.545504,0.819152
55,73,0.167698,0.548514,0.819152
55,74,0.158099,0.551357,0.819152
55,75,0.148453,0.554032,0.819152
55,76,0.138761,0.556539,0.819152
55,77,0.129027,0.558876,0.819152
55,78,0.119253,0.561042,0.819152
55,79,0.109444,0.563038,0.819152
55,80,0.0996005,0.564863,0.819152
55,81,0.0897271,0.566515,0.819152
55,82,0.0798264,0.567994,0.819152
55,83,0.0699014,0.569301,0.819152
55,84,0.059955,0.570434,0.819152
55,85,0.0499905,0.571394,0.819152
55,86,0.0400107,0.572179,0.819152
55,87,0.0300187,0.57279,0.819152
55,88,0.0200175,0.573227,0.819152
55,89,0.0100103,0.573489,0.819152
55,90,-2.50718e-08,0.573576,0.819152
55,91,-0.0100103,0.573489,0.819152
55,92,-0.0200175,0.573227,0.819152
55,93,-0.0300187,0.57279,0.819152
55,94,-0.0400107,0.572179,0.819152
55,95,-0.0499905,0.571394,0.819152
55,96,-0.0599551,0.570434,0.819152
55,97,-0.0699014,0.569301,0.819152
55,98,-0.0798264,0.567994,0.819152
55,99,-0.0897271,0.566515,0.819152
55,100,-0.0996005,0.564863,0.819152
55,101,-0.109444,0.563038,0.819152
55,102,-0.119253,0.561042,0.819152
55,103,-0.129027,0.558876,0.819152
55,104,-0.138761,0.556539,0.819152
55,105,-0.148453,0.554032,0.819152
55,106,-0.158099,0.551357,0.819152
55,107,-0.167698,0.548514,0.819152
55,108,-0.177245,0.545504,0.819152
55,109,-0.186738,0.542327,0.819152
55,110,-0.196175,0.538986,0.819152
55,111,-0.205551,0.53548,0.819152
55,112,-0.214866,0.531811,0.819152
55,113,-0.224114,0.52798,0.819152
55,114,-0.233295,0.523988,0.819152
55,115,-0.242404,0.519837,0.819152
55,116,-0.251439,0.515527,0.819152
55,117,-0.260398,0.51106,0.819152
55,118,-0.269278,0.506438,0.819152
55,119,-0.278075,0.501661,0.819152
55,120,-0.286788,0.496732,0.819152
55,121,-0.295414,0.491651,0.819152
55,122,-0.303949,0.48642,0.819152
55,123,-0.312392,0.481042,0.819152
55,124,-0.32074,0.475516,0.819152
55,125,-0.32899,0.469846,0.819152
55,126,-0.33714,0.464033,0.819152
55,127,-0.345187,0.458079,0.819152
55,128,-0.353129,0.451984,0.819152
55,129,-0.360963,0.445753,0.819152
55,130,-0.368688,0.439385,0.819152
55,131,-0.3763,0.432884,0.819152
55,132,-0.383798,0.42625,0.819152
55,133,-0.391178,0.419487,0.819152
55,134,-0.39844,0.412596,0.819152
55,135,-0.40558,0.40558,0.819152
55,136,-0.412596,0.39844,0.819152
55,137,-0.419487,0.391178,0.819152
55,138,-0.42625,0.383798,0.819152
55,139,-0.432884,0.3763,0.819152
55,140,-0.439385,0.368688,0.819152
55,141,-0.445753,0.360963,0.819152
55,142,-0.451984,0.353129,0.819152
55,143,-0.458079,0.345187,0.819152
55,144,-0.464033,0.33714,0.819152
55,145,-0.469846,0.32899,0.819152
55,146,-0.475516,0.32074,0.819152
55,147,-0.481042,0.312392,0.819152
55,148,-0.48642,0.303949,0.819152
55,149,-0.491651,0.295414,0.819152
55,150,-0.496732,0.286788,0.819152
55,151,-0.501661,0.278075,0.819152
55,152,-0.506438,0.269278,0.819152
55,153,-0.51106,0.260398,0.819152
55,154,-0.515527,0.251439,0.819152
55,155,-0.519837,0.242404,0.819152
55,156,-0.523988,0.233295,0.819152
55,157,-0.52798,0.224114,0.819152
55,158,-0.531811,0.214866,0.819152
55,159,-0.53548,0.205551,0.819152
55,160,-0.538986,0.196175,0.819152
55,161,-0.542327,0.186738,0.819152
55,162,-0.545504,0.177245,0.819152
55,163,-0.548514,0.167698,0.819152
55,164,-0.551357,0.158099,0.819152
55,165,-0.554032,0.148453,0.819152
55,166,-0.556539,0.138761,0.819152
55,167,-0.558876,0.129027,0.819152
55,168,-0.561042,0.119253,0.819152
55,169,-0.563038,0.109444,0.819152
55,170,-0.564863,0.0996006,0.819152
55,171,-0.566515,0.0897271,0.819152
55,172,-0.567994,0.0798265,0.819152
55,173,-0.569301,0.0699013,0.819152
55,174,-0.570434,0.0599551,0.819152
55,175,-0.571394,0.0499906,0.819152
55,176,-0.572179,0.0400107,0.819152
55,177,-0.57279,0.0300187,0.819152
55,178,-0.573227,0.0200175,0.819152
55,179,-0.573489,0.0100103,0.819152
55,180,-0.573576,-5.01436e-08,0.819152
56,-180,-0.559193,4.88862e-08,0.829038
56,-179,-0.559108,-0.00975929,0.829038
56,-178,-0.558852,-0.0195155,0.829038
56,-177,-0.558426,-0.0292659,0.829038
56,-176,-0.557831,-0.0390073,0.829038
56,-175,-0.557065,-0.0487369,0.829038
56,-174,-0.55613,-0.0584516,0.829038
56,-173,-0.555025,-0.0681484,0.829038
56,-172,-0.553751,-0.0778247,0.829038
56,-171,-0.552308,-0.087477,0.829038
56,-170,-0.550698,-0.0971029,0.829038
56,-169,-0.548919,-0.106699,0.829038
56,-168,-0.546973,-0.116263,0.829038
56,-167,-0.544861,-0.125791,0.829038
56,-166,-0.542582,-0.135281,0.829038
56,-165,-0.540139,-0.14473,0.829038
56,-164,-0.537531,-0.154134,0.829038
56,-163,-0.534759,-0.163492,0.829038
56,-162,-0.531824,-0.1728,0.829038
56,-161,-0.528727,-0.182055,0.829038
56,-160,-0.525469,-0.191255,0.829038
56,-159,-0.522052,-0.200397,0.829038
56,-158,-0.518475,-0.209477,0.829038
56,-157,-0.51474,-0.218494,0.829038
56,-156,-0.510848,-0.227444,0.829038
56,-155,-0.506801,-0.236325,0.829038
56,-154,-0.502599,-0.245134,0.829038
56,-153,-0.498244,-0.253868,0.829038
56,-152,-0.493738,-0.262525,0.829038
56,-151,-0.489081,-0.271102,0.829038
56,-150,-0.484275,-0.279596,0.829038
56,-149,-0.479322,-0.288006,0.829038
56,-148,-0.474222,-0.296327,0.829038
56,-147,-0.468979,-0.304558,0.829038
56,-146,-0.463592,-0.312697,0.829038
56,-145,-0.458064,-0.32074,0.829038
56,-144,-0.452397,-0.328685,0.829038
56,-143,-0.446591,-0.336531,0.829038
56,-142,-0.44065,-0.344274,0.829038
56,-141,-0.434574,-0.351912,0.829038
56,-140,-0.428367,-0.359442,0.829038
56,-139,-0.422028,-0.366864,0.829038
56,-138,-0.415561,-0.374173,0.829038
56,-137,-0.408968,-0.381369,0.829038
56,-136,-0.40225,-0.388448,0.829038
56,-135,-0.395409,-0.395409,0.829038
56,-134,-0.388448,-0.40225,0.829038
56,-133,-0.381369,-0.408968,0.829038
56,-132,-0.374173,-0.415561,0.829038
56,-131,-0.366864,-0.422028,0.829038
56,-130,-0.359442,-0.428367,0.829038
56,-129,-0.351911,-0.434575,0.829038
56,-128,-0.344274,-0.44065,0.829038
56,-127,-0.336531,-0.446591,0.829038
56,-126,-0.328685,-0.452397,0.829038
56,-125,-0.32074,-0.458064,0.829038
56,-124,-0.312697,-0.463592,0.829038
56,-123,-0.304558,-0.468979,0.829038
56,-122,-0.296327,-0.474222,0.829038
56,-121,-0.288006,-0.479322,0.829038
56,-120,-0.279596,-0.484275,0.829038
56,-119,-0.271102,-0.489081,0.829038
56,-118,-0.262525,-0.493738,0.829038
56,-117,-0.253868,-0.498245,0.829038
56,-116,-0.245134,-0.502599,0.829038
56,-115,-0.236325,-0.506801,0.829038
56,-114,-0.227444,-0.510848,0.829038
56,-113,-0.218494,-0.51474,0.829038
56,-112,-0.209477,-0.518475,0.829038
56,-111,-0.200397,-0.522052,0.829038
56,-110,-0.191255,-0.525469,0.829038
56,-109,-0.182055,-0.528727,0.829038
56,-108,-0.1728,-0.531824,0.829038
56,-107,-0.163492,-0.534759,0.829038
56,-106,-0.154134,-0.537531,0.829038
56,-105,-0.14473,-0.540139,0.829038
56,-104,-0.135281,-0.542582,0.829038
56,-103,-0.125791,-0.544861,0.829038
56,-102,-0.116263,-0.546973,0.829038
56,-101,-0.106699,-0.548919,0.829038
56,-100,-0.0971028,-0.550698,0.829038
56,-99,-0.087477,-0.552308,0.829038
56,-98,-0.0778246,-0.553751,0.829038
56,-97,-0.0681484,-0.555025,0.829038
56,-96,-0.0584516,-0.55613,0.829038
56,-95,-0.0487369,-0.557065,0.829038
56,-94,-0.0390073,-0.557831,0.829038
56,-93,-0.0292659,-0.558426,0.829038
56,-92,-0.0195155,-0.558852,0.829038
56,-91,-0.00975923,-0.559108,0.829038
56,-90,-2.44431e-08,-0.559193,0.829038
56,-89,0.00975925,-0.559108,0.829038
56,-88,0.0195155,-0.558852,0.829038
56,-87,0.0292659,-0.558426,0.829038
56,-86,0.0390073,-0.557831,0.829038
56,-85,0.0487369,-0.557065,0.829038
56,-84,0.0584515,-0.55613,0.829038
56,-83,0.0681485,-0.555025,0.829038
56,-82,0.0778246,-0.553751,0.829038
56,-81,0.0874771,-0.552308,0.829038
56,-80,0.0971029,-0.550698,0.829038
56,-79,0.106699,-0.548919,0.829038
56,-78,0.116263,-0.546973,0.829038
56,-77,0.125791,-0.544861,0.829038
56,-76,0.135281,-0.542582,0.829038
56,-75,0.14473,-0.540139,0.829038
56,-74,0.154134,-0.537531,0.829038
56,-73,0.163492,-0.534759,0.829038
56,-72,0.1728,-0.531824,0.829038
56,-71,0.182055,-0.528727,0.829038
56,-70,0.191255,-0.525469,0.829038
56,-69,0.200397,-0.522052,0.829038
56,-68,0.209477,-0.518475,0.829038
56,-67,0.218494,-0.51474,0.829038
56,-66,0.227444,-0.510848,0.829038
56,-65,0.236325,-0.506801,0.829038
56,-64,0.245134,-0.502599,0.829038
56,-63,0.253868,-0.498245,0.829038
56,-62,0.262525,-0.493738,0.829038
56,-61,0.271102,-0.489081,0.829038
56,-60,0.279596,-0.484275,0.829038
56,-59,0.288006,-0.479322,0.829038
56,-58,0.296327,-0.474222,0.829038
56,-57,0.304558,-0.468979,0.829038
56,-56,0.312697,-0.463592,0.829038
56,-55,0.32074,-0.458064,0.829038
56,-54,0.328685,-0.452397,0.829038
56,-53,0.336531,-0.446591,0.829038
56,-52,0.344274,-0.44065,0.829038
56,-51,0.351912,-0.434574,0.829038
56,-50,0.359442,-0.428367,0.829038
56,-49,0.366864,-0.422028,0.829038
56,-48,0.374173,-0.415561,0.829038
56,-47,0.381369,-0.408968,0.829038
56,-46,0.388448,-0.40225,0.829038
56,-45,0.395409,-0.395409,0.829038
56,-44,0.40225,-0.388448,0.829038
56,-43,0.408968,-0.381369,0.829038
56,-42,0.415561,-0.374173,0.829038
56,-41,0.422028,-0.366864,0.829038
56,-40,0.428367,-0.359442,0.829038
56,-39,0.434574,-0.351911,0.829038
56,-38,0.44065,-0.344274,0.829038
56,-37,0.446591,-0.336531,0.829038
56,-36,0.452397,-0.328685,0.829038
56,-35,0.458064,-0.32074,0.829038
56,-34,0.463592,-0.312697,0.829038
56,-33,0.468979,-0.304558,0.829038
56,-32,0.474222,-0.296327,0.829038
56,-31,0.479322,-0.288006,0.829038
56,-30,0.484275,-0.279596,0.829038
56,-29,0.489081,-0.271102,0.829038
56,-28,0.493738,-0.262525,0.829038
56,-27,0.498245,-0.253868,0.829038
56,-26,0.502599,-0.245134,0.829038
56,-25,0.506801,-0.236325,0.829038
56,-24,0.510848,-0.227444,0.829038
56,-23,0.51474,-0.218494,0.829038
56,-22,0.518475,-0.209477,0.829038
56,-21,0.522052,-0.200397,0.829038
56,-20,0.525469,-0.191255,0.829038
56,-19,0.528727,-0.182055,0.829038
56,-18,0.531824,-0.1728,0.829038
56,-17,0.534759,-0.163492,0.829038
56,-16,0.537531,-0.154134,0.829038
56,-15,0.540139,-0.14473,0.829038
56,-14,0.542582,-0.135281,0.829038
56,-13,0.544861,-0.125791,0.829038
56,-12,0.546973,-0.116263,0.829038
56,-11,0.548919,-0.106699,0.829038
56,-10,0.550698,-0.0971028,0.829038
56,-9,0.552308,-0.0874771,0.829038
56,-8,0.553751,-0.0778246,0.829038
56,-7,0.555025,-0.0681485,0.829038
56,-6,0.55613,-0.0584516,0.829038
56,-5,0.557065,-0.0487369,0.829038
56,-4,0.557831,-0.0390073,0.829038
56,-3,0.558426,-0.0292659,0.829038
56,-2,0.558852,-0.0195155,0.829038
56,-1,0.559108,-0.00975926,0.829038
56,0,0.559193,0,0.829038
56,1,0.559108,0.00975926,0.829038
56,2,0.558852,0.0195155,0.829038
56,3,0.558426,0.0292659,0.829038
56,4,0.557831,0.0390073,0.829038
56,5,0.557065,0.0487369,0.829038
56,6,0.55613,0.0584516,0.829038
56,7,0.555025,0.0681485,0.829038
56,8,0.553751,0.0778246,0.829038
56,9,0.552308,0.0874771,0.829038
56,10,0.550698,0.0971028,0.829038
56,11,0.548919,0.106699,0.829038
56,12,0.546973,0.116263,0.829038
56,13,0.544861,0.125791,0.829038
56,14,0.542582,0.135281,0.829038
56,15,0.540139,0.14473,0.829038
56,16,0.537531,0.154134,0.829038
56,17,0.534759,0.163492,0.829038
56,18,0.531824,0.1728,0.829038
56,19,0.528727,0.182055,0.829038
56,20,0.525469,0.191255,0.829038
56,21,0.522052,0.200397,0.829038
56,22,0.518475,0.209477,0.829038
56,23,0.51474,0.218494,0.829038
56,24,0.510848,0.227444,0.829038
56,25,0.506801,0.236325,0.829038
56,26,0.502599,0.245134,0.829038
56,27,0.498245,0.253868,0.829038
56,28,0.493738,0.262525,0.829038
56,29,0.489081,0.271102,0.829038
56,30,0.484275,0.279596,0.829038
56,31,0.479322,0.288006,0.829038
56,32,0.474222,0.296327,0.829038
56,33,0.468979,0.304558,0.829038
56,34,0.463592,0.312697,0.829038
56,35,0.458064,0.32074,0.829038
56,36,0.452397,0.328685,0.829038
56,37,0.446591,0.336531,0.829038
56,38,0.44065,0.344274,0.829038
56,39,0.434574,0.351911,0.829038
56,40,0.428367,0.359442,0.829038
56,41,0.422028,0.366864,0.829038
56,42,0.415561,0.374173,0.829038
56,43,0.408968,0.381369,0.829038
56,44,0.40225,0.388448,0.829038
56,45,0.395409,0.395409,0.829038
56,46,0.388448,0.40225,0.829038
56,47,0.381369,0.408968,0.829038
56,48,0.374173,0.415561,0.829038
56,49,0.366864,0.422028,0.829038
56,50,0.359442,0.428367,0.829038
56,51,0.351912,0.434574,0.829038
56,52,0.344274,0.44065,0.829038
56,53,0.336531,0.446591,0.829038
56,54,0.328685,0.452397,0.829038
56,55,0.32074,0.458064,0.829038
56,56,0.312697,0.463592,0.829038
56,57,0.304558,0.468979,0.829038
56,58,0.296327,0.474222,0.829038
56,59,0.288006,0.479322,0.829038
56,60,0.279596,0.484275,0.829038
56,61,0.271102,0.489081,0.829038
56,62,0.262525,0.493738,0.829038
56,63,0.253868,0.498245,0.829038
56,64,0.245134,0.502599,0.829038
56,65,0.236325,0.506801,0.829038
56,66,0.227444,0.510848,0.829038
56,67,0.218494,0.51474,0.829038
56,68,0.209477,0.518475,0.829038
56,69,0.200397,0.522052,0.829038
56,70,0.191255,0.525469,0.829038
56,71,0.182055,0.528727,0.829038
56,72,0.1728,0.531824,0.829038
56,73,0.163492,0.534759,0.829038
56,74,0.154134,0.537531,0.829038
56,75,0.14473,0.540139,0.829038
56,76,0.135281,0.542582,0.829038
56,77,0.125791,0.544861,0.829038
56,78,0.116263,0.546973,0.829038
56,79,0.106699,0.548919,0.829038
56,80,0.0971029,0.550698,0.829038
56,81,0.0874771,0.552308,0.829038
56,82,0.0778246,0.553751,0.829038
56,83,0.0681485,0.555025,0.829038
56,84,0.0584515,0.55613,0.829038
56,85,0.0487369,0.557065,0.829038
56,86,0.0390073,0.557831,0.829038
56,87,0.0292659,0.558426,0.829038
56,88,0.0195155,0.558852,0.829038
56,89,0.00975925,0.559108,0.829038
56,90,-2.44431e-08,0.559193,0.829038
56,91,-0.00975923,0.559108,0.829038
56,92,-0.0195155,0.558852,0.829038
56,93,-0.0292659,0.558426,0.829038
56,94,-0.0390073,0.557831,0.829038
56,95,-0.0487369,0.557065,0.829038
56,96,-0.0584516,0.55613,0.829038
56,97,-0.0681484,0.555025,0.829038
56,98,-0.0778246,0.553751,0.829038
56,99,-0.087477,0.552308,0.829038
56,100,-0.0971028,0.550698,0.829038
56,101,-0.106699,0.548919,0.829038
56,102,-0.116263,0.546973,0.829038
56,103,-0.125791,0.544861,0.829038
56,104,-0.135281,0.542582,0.829038
56,105,-0.14473,0.540139,0.829038
56,106,-0.154134,0.537531,0.829038
56,107,-0.163492,0.534759,0.829038
56,108,-0.1728,0.531824,0.829038
56,109,-0.182055,0.528727,0.829038
56,110,-0.191255,0.525469,0.829038
56,111,-0.200397,0.522052,0.829038
56,112,-0.209477,0.518475,0.829038
56,113,-0.218494,0.51474,0.829038
56,114,-0.227444,0.510848,0.829038
56,115,-0.236325,0.506801,0.829038
56,116,-0.245134,0.502599,0.829038
56,117,-0.253868,0.498245,0.829038
56,118,-0.262525,0.493738,0.829038
56,119,-0.271102,0.489081,0.829038
56,120,-0.279596,0.484275,0.829038
56,121,-0.288006,0.479322,0.829038
56,122,-0.296327,0.474222,0.829038
56,123,-0.304558,0.468979,0.829038
56,124,-0.312697,0.463592,0.829038
56,125,-0.32074,0.458064,0.829038
56,126,-0.328685,0.452397,0.829038
56,127,-0.336531,0.446591,0.829038
56,128,-0.344274,0.44065,0.829038
56,129,-0.351911,0.434575,0.829038
56,130,-0.359442,0.428367,0.829038
56,131,-0.366864,0.422028,0.829038
56,132,-0.374173,0.415561,0.829038
56,133,-0.381369,0.408968,0.829038
56,134,-0.388448,0.40225,0.829038
56,135,-0.395409,0.395409,0.829038
56,136,-0.40225,0.388448,0.829038
56,137,-0.408968,0.381369,0.829038
56,138,-0.415561,0.374173,0.829038
56,139,-0.422028,0.366864,0.829038
56,140,-0.428367,0.359442,0.829038
56,141,-0.434574,0.351912,0.829038
56,142,-0.44065,0.344274,0.829038
56,143,-0.446591,0.336531,0.829038
56,144,-0.452397,0.328685,0.829038
56,145,-0.458064,0.32074,0.829038
56,146,-0.463592,0.312697,0.829038
56,147,-0.468979,0.304558,0.829038
56,148,-0.474222,0.296327,0.829038
56,149,-0.479322,0.288006,0.829038
56,150,-0.484275,0.279596,0.829038
56,151,-0.489081,0.271102,0.829038
56,152,-0.493738,0.262525,0.829038
56,153,-0.498244,0.253868,0.829038
56,154,-0.502599,0.245134,0.829038
56,155,-0.506801,0.236325,0.829038
56,156,-0.510848,0.227444,0.829038
