STATION,STATION_NAME,DATE,CLDD,DPNP,DPNT,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,DSNW,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196012,-9999,-9,34,1417,0,22,4,31,2,0,0,14,4,-9999,45,45,45,-18,273,108,191
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196101,-9999,-40,92,1414,0,18,9,30,0,0,0,5,2,-9999,9,9,48,-16,276,107,192
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196102,-9999,79,89,1186,0,11,6,27,2,1,0,70,7,-9999,125,115,57,-10,339,109,224
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196103,-9999,-63,88,917,0,4,0,28,0,0,0,8,3,-9999,12,3,72,12,447,258,353
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196104,-9999,132,-42,781,0,0,0,21,6,1,1,127,3,-9999,239,114,70,14,493,280,387
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196105,-9999,-108,8,321,0,0,0,2,2,0,0,28,0,-9999,58,1,88,31,662,446,554
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196106,-9999,-316,81,22,12,0,0,0,2,0,0,20,0,-9999,43,0,95,40,850,571,711
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196107,-9999,-33,4,8,8,0,0,0,4,1,0,79,0,-9999,180,0,96,49,835,590,713
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196108,-9999,-127,68,7,16,0,0,0,0,0,0,7,0,-9999,14,0,99,51,892,605,749
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196109,-9999,128,-53,396,0,0,0,3,6,2,0,90,0,-9999,249,15,83,22,625,412,519
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196110,-9999,-70,12,563,0,0,0,15,0,0,0,7,0,-9999,7,5,81,24,590,344,467
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196111,-9999,-49,16,1046,0,8,0,29,0,0,0,8,0,-9999,9,5,66,5,402,195,299
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196112,-9999,-4,-67,1732,0,24,17,31,1,0,0,11,4,-9999,50,58,54,-25,200,-21,90
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196201,-9999,-8,9,1681,0,19,15,30,2,0,0,14,3,-9999,47,47,45,-27,210,3,107
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196202,-9999,47,-46,1572,0,20,18,28,4,0,0,24,7,-9999,95,95,52,-41,208,-32,88
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196203,-9999,-11,-43,1358,0,14,11,29,1,0,0,19,6,-9999,60,54,62,-28,321,99,210
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196204,-9999,-56,24,587,1,1,0,17,1,0,0,23,2,-9999,38,27,90,15,592,311,452
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196205,-9999,207,-34,399,0,0,0,3,5,3,1,122,0,-9999,350,0,76,28,623,413,518
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196206,-9999,-17,22,65,2,0,0,0,8,1,1,118,0,-9999,314,0,92,40,779,526,653
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196207,-9999,223,-58,45,0,0,0,0,9,2,1,198,0,-9999,410,0,87,42,782,527,655
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196208,-9999,49,-4,44,10,0,0,0,3,2,0,92,0,-9999,197,0,96,39,833,532,683
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196209,-9999,-69,-11,249,0,0,0,1,3,0,0,17,0,-9999,43,0,87,31,719,412,566
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196210,-9999,135,27,494,0,0,0,10,2,1,1,142,1,-9999,208,50,76,19,613,363,488
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196211,-9999,-20,75,858,0,1,0,25,1,0,0,28,1,-9999,38,24,66,14,456,266,361
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196212,-9999,-23,37,1346,0,15,8,31,0,0,0,8,1,-9999,27,26,54,-17,323,105,214
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196301,-9999,-20,-71,1936,0,24,23,30,2,0,0,12,3,24,35,35,48,-31,145,-91,27
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196302,-9999,5,54,1292,0,18,7,28,2,0,0,13,3,15,53,41,55,-22,293,82,188
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196303,-9999,-1,103,905,0,3,0,26,3,0,0,20,1,5,70,36,74,4,478,234,356
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196304,-9999,139,-3,671,0,2,0,19,6,0,0,47,5,3,233,105,80,19,538,311,425
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196305,-9999,62,-16,368,0,0,0,5,6,1,0,62,0,0,205,0,88,24,658,413,536
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196306,-9999,-31,19,48,1,0,0,0,7,1,1,112,0,0,300,0,90,45,773,527,650
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196307,-9999,433,12,0,9,0,0,0,5,2,1,493,0,0,620,0,100,49,859,590,725
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196308,-9999,14,5,24,9,0,0,0,4,1,0,76,0,0,162,0,97,43,835,549,692
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196309,-9999,-101,57,93,4,0,0,0,0,0,0,8,0,0,11,0,95,34,781,486,634
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196310,-9999,-73,89,314,1,0,0,4,0,0,0,0,0,0,0,0,93,16,703,397,550
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196311,-9999,-31,28,1001,0,4,2,30,1,0,0,19,2,5,27,26,60,-9,453,174,314
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196312,-9999,-20,-50,1620,0,20,17,31,0,0,0,7,2,18,30,30,51,-29,236,17,127
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196401,-9999,-10,79,1507,0,14,10,31,2,0,0,21,3,25,45,50,44,-30,286,38,162
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196402,-9999,-24,120,1171,0,9,4,29,0,0,0,8,1,8,24,24,50,-13,368,119,244
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196403,-9999,23,-30,1347,0,18,8,31,3,0,0,25,6,14,94,95,71,-20,340,86,213
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196404,-9999,14,31,581,0,0,0,20,4,0,0,37,3,2,108,54,75,19,592,315,454
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196405,-9999,-33,27,265,1,0,0,1,4,0,0,45,0,0,110,0,98,29,705,442,574
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196406,-9999,261,-2,123,2,0,0,1,9,4,2,158,0,0,592,0,98,32,750,508,629
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196407,-9999,37,14,0,9,0,0,0,2,1,1,154,0,0,224,0,98,47,869,585,727
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196408,-9999,-34,-19,86,6,0,0,0,2,1,0,82,0,0,114,0,103,36,805,521,663
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196409,-9999,-72,-37,349,1,0,0,8,2,0,0,26,0,0,40,0,91,24,673,396,535
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196410,-9999,-46,8,567,0,0,0,17,1,0,0,13,0,0,27,13,84,17,618,310,464
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196411,-9999,7,-40,1236,0,13,9,28,2,0,0,25,4,14,65,62,65,-23,356,116,236
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196412,-9999,78,-162,2017,0,30,26,31,6,0,0,28,12,31,128,128,35,-27,98,-98,0
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196501,-9999,16,-53,1920,0,28,22,31,1,0,0,42,12,31,71,71,36,-38,142,-82,30
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196502,-9999,-38,-31,1557,0,19,19,28,0,0,0,5,12,28,10,9,44,-22,221,-35,93
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196503,-9999,-23,-119,1624,0,25,15,31,1,0,0,23,8,31,48,50,36,-22,228,20,124
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196504,-9999,5,-15,717,0,0,0,25,3,0,0,40,8,9,99,16,81,21,506,310,408
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196505,-9999,595,-18,370,0,0,0,4,9,6,4,152,1,1,738,14,85,29,652,405,529
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196506,-9999,-128,3,87,0,0,0,0,7,1,0,60,0,0,203,0,85,38,750,517,634
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196507,-9999,-35,-9,3,4,0,0,0,3,2,0,70,0,0,152,0,92,49,832,576,704
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196508,-9999,-25,-5,62,8,0,0,0,4,0,0,49,0,0,123,0,100,41,817,536,677
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196509,-9999,108,-118,580,0,0,0,12,8,1,0,50,0,0,220,30,81,21,560,348,454
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196510,-9999,-73,33,494,0,0,0,15,0,0,0,0,0,0,0,0,77,20,644,333,489
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196511,-9999,-37,-9,1142,0,12,4,29,0,0,0,8,1,6,21,22,69,-5,373,160,267
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196512,-9999,11,47,1358,0,17,8,31,1,1,0,52,5,13,61,67,55,-19,316,102,209
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196601,-9999,-13,-110,2098,0,30,26,31,1,0,0,14,6,31,42,43,35,-40,88,-141,-27
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196602,-9999,-17,-28,1547,0,20,19,28,1,0,0,17,6,28,31,33,41,-25,218,-26,96
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196603,-9999,-70,85,992,0,7,1,27,0,0,0,1,4,11,1,1,75,0,457,198,328
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196604,-9999,0,-55,839,0,3,0,24,3,0,0,38,4,3,94,62,70,11,473,262,368
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196605,-9999,32,1,323,1,0,0,5,4,1,0,78,0,0,175,5,90,25,688,407,548
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196606,-9999,-239,4,128,5,0,0,0,2,0,0,47,0,0,92,0,99,35,770,499,635
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196607,-9999,5,17,0,12,0,0,0,5,1,0,50,0,0,192,0,107,50,868,592,730
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196608,-9999,32,-29,94,7,0,0,0,3,1,1,130,0,0,180,0,97,38,801,504,653
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196609,-9999,-72,29,190,3,0,0,2,2,0,0,22,0,0,40,0,97,28,751,451,601
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196610,-9999,-37,1,593,0,0,0,15,1,0,0,25,0,0,36,20,81,17,594,320,457
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196611,-9999,-28,-60,1297,0,15,7,30,1,0,0,18,2,12,30,34,52,-6,329,102,216
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196612,-9999,-17,17,1455,0,21,7,31,1,0,0,26,3,8,33,37,48,-19,272,86,179
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196701,-9999,87,34,1649,0,21,13,31,5,0,0,45,7,26,142,166,40,-34,234,-1,117
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196702,-9999,100,-19,1525,0,19,15,28,7,0,0,29,11,28,148,150,41,-27,222,-13,105
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196703,-9999,-1,-10,1285,0,13,6,30,3,0,0,16,7,26,70,62,58,-15,347,118,233
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196704,-9999,237,-34,775,0,1,0,21,5,2,1,190,4,4,331,124,73,3,501,277,389
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196705,-9999,-125,-36,435,0,0,0,11,0,0,0,8,3,2,18,11,87,20,644,378,511
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196706,-9999,-240,-6,99,2,0,0,0,5,0,0,18,0,0,91,0,91,35,757,493,625
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196707,-9999,-82,-10,44,12,0,0,0,1,1,0,86,0,0,105,0,100,34,861,545,703
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196708,-9999,-56,15,27,13,0,0,0,2,1,0,70,0,0,92,0,96,38,853,540,697
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196709,-9999,-45,48,151,2,0,0,2,3,0,0,27,0,0,67,0,93,27,765,474,620
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196710,-9999,42,-4,605,0,0,0,13,5,0,0,40,0,0,115,0,74,18,569,335,452
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196711,-9999,-25,21,1056,0,6,1,29,1,0,0,14,1,2,33,16,60,-2,396,197,297
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196712,-9999,6,-31,1607,0,21,16,31,1,0,0,27,4,20,56,56,48,-33,249,12,131
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196801,-9999,-2,5,1741,0,20,19,30,3,0,0,22,6,25,53,89,50,-34,204,-29,88
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196802,-9999,-32,32,1425,0,19,12,29,0,0,0,7,4,26,16,12,54,-19,268,44,156
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196803,-9999,-61,114,900,0,3,0,30,0,0,0,7,0,0,10,3,70,2,492,221,357
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196804,-9999,-16,-3,683,0,1,0,22,2,0,0,42,3,2,78,29,89,6,572,267,420
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196805,-9999,-38,-27,397,0,0,0,6,4,0,0,46,0,0,105,0,83,22,661,378,520
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196806,-9999,37,-17,146,3,0,0,0,6,2,1,149,0,0,368,0,95,40,724,504,614
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196807,-9999,-124,-19,26,10,0,0,0,2,0,0,34,0,0,63,0,102,38,848,539,694
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196808,-9999,190,-34,90,3,0,0,0,4,2,2,133,0,0,338,0,96,41,767,528,648
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196809,-9999,-27,8,225,0,0,0,1,3,1,0,50,0,0,85,0,88,31,717,442,580
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196810,-9999,-42,-3,603,0,0,0,16,1,0,0,11,0,0,31,0,76,19,580,326,453
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196811,-9999,-21,30,1028,0,8,0,29,0,0,0,9,1,7,37,26,61,4,403,208,306
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196812,-9999,59,-83,1769,0,25,18,31,5,0,0,30,11,20,109,116,44,-35,175,-18,79
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196901,-9999,48,-125,2149,0,30,27,31,4,0,0,19,15,31,103,107,38,-37,57,-141,-42
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196902,-9999,12,-4,1480,0,25,14,28,2,0,0,19,15,28,60,60,35,-26,223,16,120
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196903,-9999,-26,-35,1361,0,18,9,31,1,0,0,15,12,27,45,45,62,-15,307,109,208
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196904,-9999,-1,67,475,0,0,0,10,4,0,0,28,0,0,93,0,78,24,622,357,490
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196905,-9999,-101,3,326,2,0,0,3,2,0,0,14,0,0,42,0,97,30,695,405,550
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196906,-9999,-58,-53,223,1,0,0,3,6,2,0,83,0,0,273,0,91,30,706,450,578
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196907,-9999,160,-34,25,4,0,0,0,7,2,1,128,0,0,347,0,95,43,802,555,679
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196908,-9999,-94,46,10,18,0,0,0,2,0,0,25,0,0,54,0,103,38,897,558,728
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196909,-9999,2,36,166,4,0,0,0,2,1,0,85,0,0,114,0,94,35,752,464,608
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196910,-9999,6,-62,786,0,2,0,21,2,0,0,34,0,0,79,15,73,16,492,295,394
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196911,-9999,-54,49,966,0,4,1,29,0,0,0,4,0,0,4,0,67,0,444,206,325
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,196912,-9999,-2,24,1431,0,22,7,31,1,0,0,29,4,15,48,53,56,-15,291,81,186
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197001,-9999,1,-47,1903,0,27,21,31,2,0,0,12,6,31,56,59,41,-35,135,-63,36
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197002,-9999,-38,45,1340,0,12,11,28,0,0,0,3,4,24,10,10,46,-22,305,33,169
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197003,-9999,-12,-27,1337,0,15,5,31,2,0,0,31,3,8,59,76,51,-8,324,108,216
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197004,-9999,226,-44,807,0,0,0,22,8,2,1,102,9,13,320,222,75,12,467,291,379
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197005,-9999,157,-22,382,1,0,0,2,7,3,0,86,0,0,300,0,90,28,642,408,525
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197006,-9999,-124,48,30,7,0,0,0,4,2,1,100,0,0,207,0,96,43,817,541,679
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197007,-9999,124,12,2,11,0,0,0,7,3,0,89,0,0,311,0,99,45,862,588,725
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197008,-9999,-95,18,17,13,0,0,0,2,0,0,32,0,0,53,0,99,41,861,538,700
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197009,-9999,104,-8,286,1,0,0,2,5,2,0,94,0,0,216,0,93,25,698,429,564
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197010,-9999,-17,-40,719,0,0,0,24,1,0,0,33,0,0,56,0,84,20,538,294,416
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197011,-9999,23,-23,1182,0,10,3,29,4,0,0,25,3,12,81,64,53,-10,328,178,253
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197012,-9999,-1,-58,1689,0,24,19,31,1,0,0,29,6,31,49,56,39,-29,219,-12,104
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197101,-9999,24,-67,1964,0,29,22,31,3,0,0,15,10,31,79,105,36,-31,104,-72,16
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197102,-9999,-33,25,1400,0,18,10,28,0,0,0,8,11,28,15,25,41,-26,249,48,149
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197103,-9999,-26,39,1135,0,8,0,31,1,0,0,21,2,15,45,16,64,3,375,189,282
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197104,-9999,-3,8,649,0,0,0,17,2,0,0,42,1,1,91,19,83,15,553,309,431
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197105,-9999,85,2,310,0,0,0,3,5,1,0,86,0,0,228,7,85,31,696,401,549
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197106,-9999,57,17,62,0,0,0,0,7,3,1,119,0,0,388,0,87,38,770,525,648
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197107,-9999,5,-50,42,4,0,0,0,4,1,0,93,0,0,192,0,94,43,806,520,663
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197108,-9999,-141,49,5,16,0,0,0,0,0,0,5,0,0,7,0,101,42,890,572,731
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197109,-9999,136,-12,283,0,0,0,1,2,2,2,124,0,0,248,0,89,30,683,437,560
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197110,-9999,283,-26,674,0,3,0,11,4,3,1,182,2,2,356,18,73,12,541,318,430
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197111,-9999,-18,17,1063,0,11,1,30,2,0,0,14,4,3,40,43,56,0,380,206,293
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197112,-9999,-8,-66,1713,0,27,19,31,1,0,0,18,4,25,42,54,42,-17,207,-16,96
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197201,-9999,-12,-50,1913,0,25,20,31,0,0,0,8,7,31,43,65,45,-32,137,-72,33
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197202,-9999,89,-42,1644,0,24,15,29,7,0,0,31,8,29,137,165,43,-20,182,-18,82
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197203,-9999,20,16,1209,0,9,7,28,5,0,0,26,12,19,91,64,62,-25,366,152,259
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197204,-9999,97,-10,702,0,1,0,22,4,1,1,110,1,1,191,27,67,12,527,298,413
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197205,-9999,267,16,291,1,0,0,3,11,3,0,85,0,0,410,0,94,21,680,445,563
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197206,-9999,-213,27,50,0,0,0,0,4,0,0,45,0,0,118,0,88,38,780,535,658
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197207,-9999,27,-73,75,2,0,0,0,6,1,0,54,0,0,214,0,93,38,768,512,640
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197208,-9999,173,11,25,7,0,0,0,5,1,1,245,0,0,321,0,100,46,833,552,693
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197209,-9999,20,-46,380,1,0,0,5,3,1,0,64,1,1,132,30,91,25,649,403,526
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197210,-9999,-30,-62,789,0,4,0,19,1,0,0,34,4,2,43,39,73,3,516,271,394
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197211,-9999,-43,9,1089,0,8,1,29,0,0,0,6,1,2,15,15,54,0,357,213,285
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197212,-9999,30,-95,1805,0,21,17,31,2,0,0,42,6,26,80,115,44,-31,168,-34,67
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197301,-9999,-52,86,1488,0,16,10,31,0,0,0,3,5,19,3,6,49,-28,269,68,169
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197302,-9999,-36,91,1213,0,16,8,28,0,0,0,5,1,6,12,18,55,-13,312,118,215
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197303,-9999,-19,129,855,0,1,0,25,1,0,0,21,0,0,52,23,67,14,481,263,372
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197304,-9999,85,-11,708,0,0,0,20,4,2,0,56,1,1,179,16,74,10,532,292,412
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197305,-9999,-37,1,316,0,0,0,4,4,0,0,36,0,0,106,0,86,28,686,410,548
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197306,-9999,-101,15,78,1,0,0,0,4,3,0,73,0,0,230,0,94,39,778,513,646
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,197307,-9999,-86,-29,14,5,0,0,0,4,0,0,31,0,0,101,0,96,45,828,539,684
